,Viscosity,T,CaO,Al2O3,SiO2,CaF2,MgO,result_0,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8,result_9,result_10,result_11,result_12,result_13,result_14,result_15,result_16,result_17,result_18,result_19,result_20,result_21,result_22,result_23,result_24,result_25,result_26,result_27,result_28,result_29,result_30,result_31,result_32,result_33,result_34,result_35,result_36,result_37,result_38,result_39,result_40,result_41
27,4.15,1773,0.299,0.027,0.465,0,0.208,9.857686854892119,11.368355389604808,11.069355389604809,6.9897386954771825,7.340211422642022,7.496683319096104,7.591967870503762,6.879151334991269,6.9614743312238785,7.03783773606207,7.09362677386194,7.485136968320866,7.535811677407066,7.583888061675933,7.6295874406938,7.673105140950067,7.770141824234248,7.313655162650558,7.364938700874103,7.466489672767519,7.51435124667713,7.570086466596265,7.642843329942618,7.116767573886413,7.22930990050971,7.140658985866292,7.252777763235853,7.137494236303878,7.146282487597652,7.146235493536292,7.233255693893488,7.2347522714924555,7.271187942086705,7.2617522714924565,7.113588798851902,7.1135098957131415,7.213997701619893,7.106540327729051,7.094660706914948,7.169514693951299,7.2330180139239975,7.233914773047504
28,3.93,1773,0.245,0.027,0.456,0,0.272,9.857686854892119,11.148322704644716,10.903322704644717,6.9897386954771825,7.274445908568197,7.390510810988049,7.4844458856502865,6.779077818096086,6.860203231755908,6.9354557503652465,6.990433204737893,7.278561796910203,7.33396889661831,7.386324045181099,7.435906222466826,7.482959299965067,7.570311755970331,7.1428702879664,7.200248902869598,7.330899252849329,7.382094663540162,7.44123750936768,7.504292837397565,6.901467865046067,7.010928096402305,6.925359277025946,7.037143190130289,6.927422135734499,6.9384114417201435,6.938368966192133,6.952611446361473,6.955953002627634,6.985650832967851,6.982953002627633,6.818770736514535,6.81869763337056,6.935179783092937,6.8161218034019635,6.804672323855098,6.888096169624213,6.957846632654668,6.958120908871968
29,7.53,1773,0.372,0.058,0.496,0,0.074,9.857686854892119,12.126245748911796,11.754245748911796,6.9897386954771825,7.571321677917515,7.88203459236589,7.982217046171845,7.637811330940319,7.729213232541772,7.8139982954572496,7.875939968826564,8.696980532889508,8.718029340330654,8.738508938131424,8.758445042626004,8.777861752926396,8.939456076722843,8.496496121260714,8.478993308664592,8.59067818321509,8.62039760015848,8.66385086857829,8.791668804917183,8.846849256235975,8.984158344475047,8.898171548637196,8.966961479104294,8.802862162189447,8.780841529816747,8.780038657154135,9.009721448364841,9.009788967208863,9.160736571103197,9.067788967208863,9.163159241712973,9.1619293309677,9.006777486905294,8.968830939936266,8.956601194218216,8.97337442573717,8.975441324964908,8.98083551724924
30,7.09,1773,0.312,0.057,0.486,0,0.145,9.857686854892119,11.881764987845026,11.569764987845026,6.9897386954771825,7.495985768483709,7.754292072994194,7.852850890301725,7.49378331275809,7.5834616270417445,7.666647877934503,7.727421502490914,8.399904457070958,8.425186789962337,8.44968495234798,8.473439546172804,8.496488251527571,8.645419030914798,8.237090925891144,8.231447177626105,8.370368138991005,8.403961667900491,8.452048188374894,8.565766521721724,8.544169807564485,8.67714592711906,8.59460723285534,8.668970993839489,8.530618424254182,8.521534634029988,8.520822000702813,8.658391548065977,8.65889911835545,8.792466634292639,8.71589911835545,8.767647483305074,8.766544086955063,8.656105537180174,8.627162556070568,8.615042800941213,8.642590908981838,8.65222542276016,8.654192170393536
31,6.71,1773,0.255,0.056,0.476,0,0.213,9.857686854892119,11.637284226778254,11.382284226778253,6.9897386954771825,7.421399463873425,7.629860222631559,7.7268374827973565,7.354002670583318,7.4420082260165294,7.523642813739349,7.583282835159234,8.116689499876523,8.146530618852097,8.175322746563399,8.203127383601865,8.230001027068969,8.366459617124582,7.989085317974159,7.994385171981109,8.161113044912984,8.198648288042254,8.25131373348464,8.351438063324183,8.226660521132194,8.355091377368806,8.276213079312683,8.355623112139165,8.23969455037514,8.242057184789179,8.24143237977018,8.292286378271907,8.293893328151617,8.409465471596976,8.349893328151618,8.36891647420715,8.367935969346817,8.290947166097855,8.268280706006532,8.256427411287914,8.294593926028169,8.303835876049297,8.30453965020824
32,5.88,1773,0.2,0.055,0.467,0,0.278,9.857686854892119,11.417251541818162,11.217251541818163,6.9897386954771825,7.354906535701995,7.52061497449788,7.616203702693102,7.2304859286217384,7.3170133557527794,7.397276821005488,7.455915137440171,7.87177879000511,7.906027213899368,7.938938668187324,7.970600121479598,8.001090703899235,8.126425012471294,7.773605836661325,7.788158104483758,7.98644298249816,8.027578356206154,8.084290753200383,8.172580491126947,7.928459075205247,8.052621067029213,7.97712676627537,8.060550164504866,7.961741500814773,7.972970621287182,7.97242566252654,7.943370909429186,7.946937923171401,8.045325402092992,8.0019379231714,7.995270289724536,7.9944022043520295,7.943442824473135,7.922594658974126,7.911196444741521,7.958792746106129,7.9661717916587556,7.966414298618628
33,10.9,1773,0.209,0.086,0.487,0,0.218,9.857686854892119,11.906213063951702,11.697213063951702,6.9897386954771825,7.503485503494718,7.7669155705731265,7.865634835408291,7.897063570290645,7.9915679506840345,8.079230895295183,8.143275071179193,8.853058302956997,8.867020263490186,8.8806943744185,8.894090561525585,8.90721827306902,9.083230852840119,8.826463231437142,8.782636292142938,8.96761295047498,8.994707339529205,9.039178130633955,9.175065150679574,9.776893468461632,9.927516484899193,9.852992039953099,9.87878353666481,9.696488400414433,9.64945380829592,9.646278517903708,9.722009220006692,9.723731826982387,9.980391932504622,9.809731826982386,9.961332983154724,9.956501706571723,9.761752643203797,9.770775001025733,9.758949202942828,9.759542207736391,9.740963023926472,9.7414864060681
34,9.51,1773,0.153,0.084,0.477,0,0.285,9.857686854892119,11.661732302884932,11.508732302884932,6.9897386954771825,7.4288245752742395,7.642157463154243,7.739291024046226,7.731749949135161,7.824276016805242,7.910103864270997,7.972807367823442,8.533008885242007,8.550793893127844,8.568141274266546,8.58506902744796,8.601594120136458,8.764447490591714,8.527390119429022,8.496955801717922,8.71919221154767,8.750297999952567,8.800107538706085,8.920426331952765,9.341511807227002,9.485902173538452,9.415840644497736,9.452599562862504,9.319936874015593,9.298638443174712,9.295888374446491,9.252158637485538,9.256001186190243,9.47623156498931,9.340001186190243,9.460432695319104,9.456223540553005,9.292829311087393,9.320444432794174,9.30910852690339,9.320981373725566,9.296775918529184,9.296950042598205
35,3.29,1773,0.475,0.058,0.394,0,0.073,9.857686854892119,9.632541986030741,9.157541986030742,6.9897386954771825,6.837127220350702,6.721740059213182,6.807174905392364,6.451825546562511,6.5290347231453065,6.600654512006685,6.652977992297703,6.323906463037681,6.392967697133486,6.4572962691802545,6.5174283858839015,6.573817074537623,6.627362546454893,6.436971623593826,6.496255588484327,6.301354201331401,6.368329902924622,6.454943092999889,6.467151926550584,5.856592619390405,5.951095073670919,5.907914911791627,5.97787333098394,5.936674321820986,5.9709815596453595,5.970778886246384,6.019680312873158,6.01974513176642,6.038705147564748,6.07774513176642,5.9944670139599445,5.994051369848126,6.010469890514021,5.880769053755624,5.8685386240417445,5.98731253955653,5.871905843850751,5.918309312752103
36,2.98,1773,0.413,0.057,0.386,0,0.144,9.857686854892119,9.436957377177325,9.023957377177325,6.9897386954771825,6.782648408389097,6.642784184767536,6.727215483810294,6.361622831575188,6.437752549747423,6.508371025204481,6.559962973009726,6.169878819611948,6.243898488727121,6.312551658018722,6.376480856525415,6.4362234555164255,6.4818010863708055,6.297582322118589,6.36170948278155,6.221848841013206,6.2916508092640555,6.380900600275802,6.385905015150481,5.682165707532745,5.774171175809981,5.7326031328236,5.797772445465203,5.750778962405917,5.780597138687806,5.78044835811464,5.746840626570053,5.747337774846692,5.759878875946695,5.804337774846692,5.681895673307549,5.6815698003884165,5.735366321087219,5.551307715333454,5.539185382835781,5.666736068244727,5.699655446627448,5.720281107335312
37,2.62,1773,0.355,0.056,0.378,0,0.211,9.857686854892119,9.24137276832391,8.886372768323909,6.9897386954771825,6.728603688240778,6.565373853556817,6.648821249669469,6.273472573310049,6.348547394878666,6.418187340640606,6.469064401121684,6.021352477740864,6.100376051995225,6.173354850161848,6.2410515735638885,6.304097594513159,6.341953651226921,6.163158116669097,6.231877075585744,6.1436355537290215,6.216177196592374,6.307916306220232,6.306078367727828,5.537643696129564,5.627580278156415,5.587196254310054,5.647232430639704,5.593719686928509,5.618465043796945,5.618360393744956,5.504932157392901,5.5064943310250225,5.513377920611369,5.562494331025023,5.414726542527161,5.414477945837486,5.491969425023533,5.24406613945427,5.232202174908583,5.368379359475908,5.500726552693893,5.509226622395046
38,2.81,1773,0.298,0.055,0.371,0,0.276,9.857686854892119,9.07023623557717,8.77223623557717,6.9897386954771825,6.681667929233809,6.498878237170966,6.581480458863383,6.196793295153823,6.270950493658288,6.339739245650037,6.38999444698902,5.894712937969164,5.978225502544593,6.055052534491342,6.126075922456128,6.192019034948337,6.223225414713508,6.048229738892302,6.120884853167801,6.084411355507993,6.159296274099169,6.25306629114369,6.245511756756126,5.4354350921522965,5.523908520065898,5.48410278322242,5.5397359668080135,5.4801591941541545,5.500190211411773,5.500117219059101,5.309502871839367,5.312993645619487,5.314938065519623,5.367993645619487,5.203591343208576,5.203401877841408,5.296354294585549,4.984083334980044,4.972667813762668,5.116281422112048,5.322116443969595,5.325327451991071
39,5.02,1773,0.432,0.089,0.403,0,0.075,9.857686854892119,9.852574670990835,9.420574670990835,6.9897386954771825,6.898939101569709,6.812460769643242,6.899048696702163,6.879151334991268,6.961474331223877,7.037837736062069,7.093626773861937,6.801968254708204,6.848017881318876,6.891706332309418,6.933234727401586,6.972780565629239,7.060960707426861,6.984180721034461,7.008785373696592,6.8531392852914434,6.910704627359449,6.995825361276677,7.028387018323214,6.566850988819301,6.6715210553580775,6.645604161641865,6.700547032817557,6.747739590301316,6.821257498473868,6.8198294040848015,6.790597284215972,6.790667576943228,6.847320809922772,6.879667576943229,6.86615384967047,6.863625578714888,6.824807878957688,6.91694500566,6.904715962504603,6.987057611039565,6.773445148903855,6.804084194551849
40,4.28,1773,0.37,0.087,0.395,0,0.147,9.857686854892119,9.656990062137417,9.286990062137418,6.9897386954771825,6.843967767274469,6.7317201183207285,6.817281813322864,6.768103792524306,6.849097879713492,6.924228578941827,6.979117035370161,6.619730893824339,6.670764197984166,6.718964717339477,6.764593371438502,6.807877999702091,6.88660285276875,6.807920180715081,6.839256106935003,6.743813528945062,6.8046798796273995,6.8932725536267405,6.91661227456693,6.256242002023562,6.3564655855955685,6.3332254406253945,6.3861583841012965,6.421748787736377,6.490766036910216,6.489678660913281,6.397778305399514,6.398307154181346,6.438707408447023,6.485307154181347,6.441257415087945,6.439240250588467,6.423573720439328,6.47566152450553,6.463547027992921,6.555543864105827,6.444180540415285,6.4577532677729765
41,3.72,1773,0.311,0.086,0.387,0,0.216,9.857686854892119,9.461405453284002,9.150405453284002,6.9897386954771825,6.789434449252414,6.65256836894633,6.737124027197111,6.670618309029198,6.750445784713606,6.824494326699069,6.878592188320166,6.454164834233194,6.509742043313599,6.562019619887981,6.611322284252293,6.657930839101209,6.728256299463382,6.651482389750067,6.688322500168494,6.649555611163071,6.713446502818109,6.805351571555037,6.820329187802726,5.998796421802407,6.095334576310906,6.0748949932938725,6.123744027483276,6.147315635348763,6.210699289536976,6.209856260474895,6.055315371894858,6.056991074036404,6.084246163178111,6.142991074036404,6.07502494270072,6.07337224596994,6.075228402308761,6.081264725589453,6.06942778716632,6.170031932300117,6.125749926119951,6.131514305409578
42,3.84,1773,0.254,0.084,0.379,0,0.283,9.857686854892119,9.265820844430586,9.011820844430586,6.9897386954771825,6.735335657352576,6.574966910766695,6.658536236820091,6.564947528269379,6.643510438767943,6.716385960969747,6.769626846069311,6.285361013141652,6.346173650990078,6.403111991036973,6.456584674546773,6.506941212913114,6.568264653652513,6.488769685828973,6.531739941282369,6.548285191886109,6.615327842541689,6.710327141572861,6.716967158515317,5.769244349733242,5.862496381103542,5.843573187003976,5.887867276290818,5.893838535958327,5.948299853826667,5.947700831819933,5.733637492134887,5.737399925180075,5.7526195991446,5.821399925180074,5.731106970471762,5.729843593376826,5.747387092106851,5.688977946314346,5.677623961752111,5.78751488724574,5.805467611273228,5.8077875805754235
43,7.69,1773,0.388,0.122,0.413,0,0.077,9.857686854892119,10.097055432057603,9.709055432057603,6.9897386954771825,6.968274592243985,6.915681648892582,7.003581536822268,7.391712313202083,7.480169140982138,7.562222332187477,7.622168173987672,7.393174005852759,7.418953634921393,7.443856509938286,7.467932374890366,7.491227055611598,7.617420777006166,7.706297701057621,7.694076701573746,7.525520330141812,7.571961745576795,7.649075411620318,7.712643096595194,7.8807006554087895,8.004178967721948,7.988654442873427,8.013216996060267,8.19022120486256,8.301156474978654,8.294593623528392,8.093367580660413,8.093443646940395,8.236343972866301,8.215443646940395,8.279407098581045,8.26888707554465,8.2385252352015,8.486151534291187,8.47392395292776,8.517063525028675,8.26018631708937,8.280558553348817
44,6.94,1773,0.325,0.119,0.405,0,0.151,9.857686854892119,9.901470823204189,9.57647082320419,6.9897386954771825,6.912750786854239,6.832898831233747,6.919746530707667,7.2549239738138365,7.341743851714502,7.422278596409627,7.481115102266318,7.17504397065101,7.205255848174322,7.23431207309255,7.2622863199560355,7.289245753477668,7.404793369337924,7.479485282819279,7.475625938180633,7.379676406243324,7.4298150090654085,7.511591277016388,7.563389097151036,7.362400086276809,7.478458733511738,7.467699272410348,7.498023955485287,7.669852812876794,7.7863541849541456,7.781174524008959,7.530072178002769,7.530645349335089,7.637910534440726,7.649645349335088,7.6875540337122565,7.678998878826329,7.653989976960173,7.891212003127763,7.87910844508198,7.93277859519635,7.733360448746108,7.7423635134854365
45,5.61,1773,0.265,0.117,0.396,0,0.222,9.857686854892119,9.681438138244095,9.416438138244095,6.9897386954771825,6.850815158166573,6.741725002558464,6.827413861916608,7.122122197790448,7.207352833126897,7.286413384961324,7.344172885393703,6.955735824759733,6.990610983379981,7.023999617313494,7.056007216614591,7.086728913589049,7.191607788675046,7.2580920474317905,7.262056967595656,7.232917777975225,7.286865998280896,7.373454685693467,7.413479165641296,6.872040878625526,6.981079851745703,6.975570330538336,7.007616956696085,7.16745584721818,7.284698930152297,7.280638768190874,6.988122592837605,6.989941612618372,7.065400079907699,7.106941612618373,7.116329439382589,7.109336567972605,7.0942019231867155,7.308510872429744,7.296707927157592,7.360847198719063,7.196317054591599,7.200190356976557
46,3.0,1773,0.485,0.089,0.352,0,0.075,9.857686854892119,8.605722789550306,8.120722789550307,6.9897386954771825,6.555914677523839,6.324019693574227,6.404399423375601,6.341858567908395,6.4177517665851065,6.488150844852857,6.539582507006706,5.857225162165761,5.9289353343185,5.995382935780293,6.057205584985067,6.114935337239562,6.156781117548743,6.108257157658946,6.1602140493168935,5.941378559124731,6.01630779238085,6.121769983466512,6.106406134075215,5.343754871890946,5.4309158634131,5.42250804471351,5.442200276143751,5.405934998841234,5.436025329563691,5.435778370741154,5.4360339653406875,5.436104258067944,5.439477975970259,5.525104258067945,5.430461869663661,5.4296678364561615,5.433453941467259,5.195663519549114,5.1834344763937175,5.316776124928678,5.116799080280307,5.190931936451534
47,2.7,1773,0.422,0.087,0.344,0,0.147,9.857686854892119,8.41013818069689,7.9881381806968905,6.9897386954771825,6.503676591052364,6.252773624532982,6.332247800579556,6.244535258389501,6.31926378630194,6.388582507571701,6.439224890128523,5.710781789578012,5.787938071601048,5.859089470040499,5.925006565119634,5.9863250644609955,6.020110999416231,5.966231778012883,6.023400633299309,5.867323670048127,5.9450672197197045,6.053028651819253,6.030769797297455,5.27479035975704,5.360964098683322,5.351773798358872,5.367650658102212,5.3131749665228405,5.332669284644425,5.332536463314469,5.258930107213795,5.259458955995626,5.260322200938285,5.346458955995628,5.234200349687683,5.233631280779948,5.250870075439024,4.941943712581035,4.929829216068426,5.072826052181331,5.106059071485577,5.145032296041368
48,3.9,1773,0.317,0.116,0.346,0,0.221,9.857686854892119,8.459034332910244,8.142034332910244,6.9897386954771825,6.516696960263558,6.270456290129876,6.350155216881178,6.554530407897933,6.632968656425952,6.70572854128509,6.758884944870311,5.985497251878805,6.044067013341233,6.0988798155856365,6.150334588178489,6.198772158312422,6.256477291968183,6.316712010327093,6.349955237797281,6.292300017643091,6.364084448172156,6.473294906609316,6.461779573660988,5.361437029227513,5.4488511473968515,5.464081614029956,5.461121054883744,5.4605121911314125,5.510214787958043,5.509509842250683,5.411473762549019,5.413268351296271,5.414691225888445,5.52926835129627,5.443763127302875,5.441169267941911,5.444827491550982,5.363271711866443,5.351462981505582,5.466492905266128,5.431956698461931,5.443798214141794
49,4.8,1773,0.441,0.121,0.36,0,0.077,9.857686854892119,8.801307398403722,8.360307398403721,6.9897386954771825,6.608572344772432,6.396659649102202,6.477962649272904,6.757158473718075,6.838021577971289,6.913030776483856,6.967830467776073,6.280753646764261,6.329786453494048,6.376076591266157,6.419878592430456,6.46141448024347,6.535421872271429,6.6221500112680305,6.6442841034641775,6.450078198368088,6.516101406227164,6.619279168865891,6.623146169396024,5.637022864132817,5.728382095846454,5.744091784487088,5.750899645795256,5.824261866170348,5.910587377573753,5.908880639544455,5.899312986661547,5.89938905294153,5.912724636324482,6.020389052941528,5.953188675387617,5.948998271374089,5.960634177398785,6.008180296477962,5.9959527151145355,6.092977154325817,5.763827096950505,5.814915608488463
50,3.99,1733,0.431,0.087,0.336,0,0.147,9.857686854892119,8.214553571843474,7.783553571843474,7.101432203576794,6.555169513738534,6.281896122546705,6.353446441497105,6.267213257716545,6.333944621561888,6.396172037652949,6.440482226394177,5.6654508630974005,5.740273513456108,5.809351210617831,5.8734114895620335,5.9330561660746035,5.957855048351708,5.922757302037854,5.977909601194826,5.806220551871618,5.88175309627012,5.986926411496495,5.958135397582008,6.517296446281704,6.6038137351221184,6.594279884883536,6.607172872866348,6.539132603626566,6.55101414151968,6.550943806382053,6.479157658407818,6.479686507189651,6.479523425946149,6.566686507189651,6.4508671231533805,6.450379515262815,6.468427798144674,6.120287949192471,6.139146876263896,6.259187013578426,6.2940330795495605,6.339854680001756
51,4.39,1733,0.419,0.106,0.326,0,0.149,9.857686854892119,7.9700728107767045,7.551072810776705,7.101432203576794,6.48994448727445,6.195035275860827,6.265596256375278,6.354305524741979,6.42196422032473,6.485056379087797,6.529982323928444,5.657396374118172,5.72578078466667,5.789184877533517,5.848207578941302,5.90334937365957,5.934092545982634,5.968052226370906,6.013102269726076,5.857567293220344,5.9327992145293065,6.043180503547051,6.011413066937853,6.50217708767142,6.588477937279916,6.595973001370203,6.59008233113304,6.519285411073784,6.530059464057887,6.529973590804737,6.67102285291261,6.671573566071212,6.6689460510805345,6.7775735660712115,6.683902005239096,6.680994082512226,6.704913533123084,6.844843498272007,6.863693925907581,6.97693008756101,6.982366009063156,7.02911097763906
52,5.8,1733,0.441,0.115,0.343,0,0.102,9.857686854892119,8.385690104590214,7.944690104590214,7.101432203576794,6.601216677381689,6.343949996999174,6.416207104858936,6.6174262239953245,6.687886548052343,6.753591242971643,6.800377492762226,6.012982992409742,6.06791256981427,6.119462092121987,6.167976112105757,6.213750955627427,6.264081146808625,6.3402135880960655,6.370805778622563,6.182236134132554,6.250390648745319,6.354572863312333,6.339290703495406,6.604751581268177,6.69252082283567,6.706511298960254,6.702691544588942,6.687889859688714,6.730543535499625,6.729979881093987,6.760437321811916,6.76061409782797,6.762479762181624,6.87561409782797,6.786567139457577,6.784187321783819,6.787814494348896,6.657827343098324,6.676824335648588,6.764950128394035,6.54503649483668,6.600099939702442
53,6.51,1733,0.385,0.106,0.36,0,0.149,9.857686854892119,8.801307398403722,8.416307398403722,7.101432203576794,6.714396665054153,6.4990905712627525,6.5731147184613015,6.701990036862005,6.773350770452336,6.839895102919158,6.887279232238443,6.232991483170113,6.28480445949708,6.333606440920576,6.3796875668328905,6.423299534165767,6.4808473042077726,6.519853920513539,6.548894231200433,6.415513423951047,6.47982054743089,6.577121573994997,6.5732696260236425,6.812275030844122,6.903015047640187,6.906070944542905,6.922501520819761,6.944578733193238,7.006019875959513,7.00514563995658,6.9276022324989,6.928152945657502,6.937508046363212,7.034152945657502,6.955848655775168,6.9536261696176025,6.95510635399909,6.873984263211107,6.892834690846682,6.972070852500111,6.8954254371800205,6.920167797494052
54,4.92,1733,0.405,0.087,0.361,0,0.147,9.857686854892119,8.8257554745104,8.4207554745104,7.101432203576794,6.721114420036885,6.508417254017403,6.582547631423014,6.514146515664246,6.583507149075506,6.64818637555775,6.694242421479228,6.080058154379033,6.142199922100847,6.200249602342609,6.254653049909683,6.305789534627028,6.349952577335916,6.3096035568970805,6.3535035147266115,6.208118233161456,6.275845454040865,6.372214272703432,6.3627617683836935,6.726465282209384,6.815976900594884,6.8034487208112155,6.832283479803984,6.810518781810959,6.849530526607608,6.849180385146887,6.774660683519744,6.775189532301577,6.781515829860153,6.862189532301577,6.764068667377393,6.763142741270086,6.776423328504991,6.568605613707261,6.5874645407786865,6.682504678093216,6.698942782464139,6.726867726857464
55,3.82,1733,0.408,0.068,0.364,0,0.16,9.857686854892119,8.89909970283043,8.49109970283043,7.101432203576794,6.741308038579599,6.536533993663121,6.61098461859436,6.354305524741979,6.42196422032473,6.485056379087797,6.529982323928444,5.9692579732585,6.041412045718525,6.108311262576323,6.170587565610966,6.228769028604729,6.261206905390641,6.149927374714342,6.208365991775259,6.058955834816756,6.129219980337007,6.222506511335336,6.210772503282878,6.684268331096813,6.773175884460541,6.744439294601694,6.787618521723204,6.738153485658815,6.762842364712654,6.762711725213455,6.6770121899167485,6.677693983302503,6.682098089046934,6.745693983302503,6.619218157620612,6.618864375161142,6.66547438440341,6.349837937228691,6.368637570011057,6.477549476711598,6.602453494941276,6.627052791806367
56,4.14,1733,0.423,0.087,0.343,0,0.147,9.857686854892119,8.385690104590214,7.962690104590214,7.101432203576794,6.601216677381689,6.343949996999174,6.416207104858936,6.334779629131595,6.402230418968873,6.465128704317914,6.5099165979890445,5.77721932455779,5.8484644848626095,5.914458504950122,5.9758403206986355,6.033142651392726,6.063189343819552,6.027192773688757,6.079342211085335,5.915397394012411,5.9888139132357265,6.09163530901118,6.068000844086682,6.548527210022878,6.6354915788413935,6.62551064862471,6.641703511791137,6.584614763867799,6.60307584062623,6.6029521796082395,6.529326242076369,6.529855090858201,6.53055099544894,6.616855090858202,6.5040404464064006,6.503485820080993,6.520831792702741,6.175784579548027,6.194643506619452,6.307683643933982,6.372091466738236,6.4118133761074425
57,4.75,1733,0.351,0.104,0.327,0,0.219,9.857686854892119,7.9945208868833815,7.6435208868833815,7.101432203576794,6.496437677815895,6.203628219721698,6.27428707321303,6.344530183877007,6.412084794629523,6.475079893634381,6.519936725269377,5.657326035982645,5.726399405071592,5.7904120012160245,5.849976011267105,5.905602426601598,5.9356860652206755,5.9622247628923715,6.008321758844267,5.9204970768087195,5.995781708108138,6.105674115672486,6.074137594089617,6.503322582564355,6.589639830357535,6.5953487620424065,6.591393314620941,6.520983275370178,6.531906014188524,6.531821388204987,6.539741644174086,6.5414880274947,6.53836091689722,6.645488027494699,6.54460947161417,6.5424558055172595,6.561773488371603,6.617307933268188,6.635703577293038,6.750164256777923,6.7604801571559845,6.780179184149194
58,4.6,1733,0.414,0.087,0.352,0,0.147,9.857686854892119,8.605722789550306,8.191722789550306,7.101432203576794,6.660895780609246,6.425287418372624,6.4984709532742135,6.423433518865921,6.491828268120073,6.555606801556698,6.601021492246732,5.925788187303977,5.992460770669905,6.054481839400958,6.112387736526955,6.166630174617219,6.203623892442626,6.165843964847013,6.2139685215711395,6.059061288609746,6.129676569065257,6.2293442474846525,6.212632622331373,6.617687966871983,6.705642397602327,6.694671405473814,6.716592661741925,6.676330251835051,6.704698011614052,6.704477450688254,6.63118264244333,6.631711491225163,6.634454903458344,6.7187114912251635,6.611997317142152,6.6112833091758,6.627270864004888,6.342674310941008,6.361533238012433,6.465573375326963,6.514767655600155,6.54815524049812
59,4.75,1733,0.421,0.083,0.357,0,0.139,9.857686854892119,8.727963170083692,8.306963170083693,7.101432203576794,6.694283659651846,6.471246253529907,6.544953256067691,6.433409984655896,6.501910960256772,6.5657885504291915,6.611273776309899,5.97664122470489,6.043186635267805,6.105118438616738,6.162965346275337,6.217173139956777,6.255168668536199,6.200964550196611,6.250043403248378,6.088438402944088,6.158202997684264,6.255712249748435,6.24192979466154,6.658216906766526,6.74675152431877,6.731660876926894,6.759918934461716,6.722944290391767,6.753490502425956,6.753260317986991,6.686228434594457,6.686675605552949,6.690773916631652,6.769675605552949,6.663485689940334,6.662816980591066,6.681710434334745,6.41010059719711,6.428991346523641,6.531539130024529,6.569813195408655,6.604217427207346
60,5.3,1733,0.432,0.098,0.349,0,0.121,9.857686854892119,8.532378561230274,8.100378561230274,7.101432203576794,6.640943037346866,6.397978178083512,6.470850662815715,6.503963775517922,6.573215986236399,6.637794107876351,6.683778160214839,5.968305734591119,6.0299738794470334,6.087554376241687,6.141495474513451,6.192178060522458,6.234859119764334,6.240191277976127,6.2809490123079454,6.106945821992364,6.176462014836957,6.277983859566392,6.261959275394482,6.618954526519358,6.706927088521295,6.705671503335215,6.717951613007296,6.6889384908203615,6.723420657652045,6.723080928996936,6.687962051777332,6.688257095874126,6.691155592576216,6.7862570958741255,6.690334401683348,6.689170495769552,6.693108835372701,6.469259354834569,6.488209694758438,6.5854248810064995,6.518955879872012,6.564004894556264
61,7.0,1733,0.459,0.108,0.357,0,0.076,9.857686854892119,8.727963170083692,8.268963170083692,7.101432203576794,6.694283659651846,6.471246253529907,6.544953256067691,6.691323534132886,6.762570694074882,6.829009118400992,6.876317833859332,6.197106847602705,6.249244724818537,6.298330516562063,6.3446604428944475,6.388491199528986,6.445046766946029,6.492848343417931,6.521850362048481,6.313958507669237,6.378869390637712,6.477392259346607,6.471645312066202,6.76933458008566,6.85945988838648,6.864900228005175,6.8774459947059565,6.8952330650306,6.9545175630007146,6.95367584133777,6.9567398611802975,6.956813002720491,6.964954267256916,7.0648130027204905,6.986296612755976,6.984033071456379,6.984107471490587,6.893391215090888,6.9124293705248485,6.99270807015916,6.741593992044447,6.801142354459943
62,2.44,1823,0.431,0.087,0.336,0,0.147,9.857686854892119,8.214553571843474,7.783553571843474,5.589501224672458,5.156968401739235,4.941983535145197,5.161933013337022,4.930432488323685,5.146088528131912,5.328718442271126,5.474635833390927,4.628191328420263,4.823165073424939,4.988896843251142,5.13245484921083,5.258645916223361,5.3266883043249535,5.0313175044298415,5.175116205293841,5.101796759526701,5.242776965428811,5.419873795059413,5.404476347286172,5.922633638794982,5.997965466221303,5.999617077396813,6.001324603965533,5.944469796139844,5.9563513340329575,5.9562809988953305,5.8844948509210955,5.885023699702929,5.8848606184594265,5.972023699702929,5.856204315666658,5.855716707776093,5.873764990657952,5.559184435608911,5.5448545283212445,5.698065823496791,5.699370272062838,5.745191872515034
63,2.86,1823,0.419,0.106,0.326,0,0.149,9.857686854892119,7.9700728107767045,7.551072810776705,5.589501224672458,5.105655708791643,4.873649887820199,5.090558087147942,4.998948194613917,5.2176010964455495,5.402768925379583,5.550714056081311,4.613543239766708,4.798083142295201,4.955734247708842,5.092819792597935,5.213691301965871,5.291143793264049,5.041077373653118,5.171883299455415,5.1311140210733175,5.27355455874733,5.461186952753631,5.440649234045658,5.907514280184698,5.982629668379101,6.001310193883481,5.9842340622322245,5.9246226035870615,5.935396656571164,5.935310783318014,6.076360045425887,6.076910758584489,6.074283243593812,6.18291075858449,6.089239197752374,6.086331275025503,6.110250725636361,6.283739984688447,6.26941667815712,6.415808897479375,6.387703201576434,6.434448170152337
