,complexity,loss,score,equation,sympy_format,lambda_format
26,37,0.0135991726325483,0.04617822501588905,((((inv(CaO) - sin(sqrt(CaF2 / cube(sin(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + (cube(CaF2) ^ MgO))) * inv(exp(cos(sqrt(T))))) ^ (sqrt(1.2759831310338539) + MgO)) + Al2O3),Al2O3 + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T))))**(MgO + 1.1295942329145692),PySRFunction(X=>Al2O3 + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T))))**(MgO + 1.1295942329145692))
27,38,0.012617147625708,0.07495214363265187,((((inv(CaO) - sin(sqrt(CaF2 / cube(sin(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + (cube(CaF2) ^ MgO))) * inv(exp(cos(sqrt(T))))) ^ cube(sqrt(1.2759831310338539 - Al2O3))) + Al2O3),Al2O3 + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)),PySRFunction(X=>Al2O3 + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)))
28,39,0.0126043088850554,0.0010180809150378725,((((inv(CaO) - sin(sqrt(sin(CaF2) / cube(sin(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + (cube(CaF2) ^ MgO))) * inv(exp(cos(sqrt(T))))) ^ cube(sqrt(1.2759831310338539 - Al2O3))) + Al2O3),Al2O3 + ((-sin(sqrt(sin(CaF2)/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)),PySRFunction(X=>Al2O3 + ((-sin(sqrt(sin(CaF2)/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)))
29,40,0.0125697811234308,0.0027431206660427495,((((inv(CaO) - sin(sqrt(CaF2 / cube(sin(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + (cube(CaF2) ^ MgO))) * inv(exp(cos(sqrt(T + -0.6385922241635223))))) ^ cube(sqrt(1.2759831310338539 - Al2O3))) + Al2O3),Al2O3 + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T - 0.6385922241635223))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)),PySRFunction(X=>Al2O3 + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T - 0.6385922241635223))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)))
30,41,0.012529316994419,0.0032243520367725145,((((inv(CaO) - sin(sqrt(CaF2 / sin(cube(sin(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554))))))) + (cube(CaF2) ^ MgO))) * inv(exp(cos(sqrt(T + -0.6512180509458153))))) ^ cube(sqrt(1.2759831310338539 - Al2O3))) + Al2O3),Al2O3 + ((-sin(sqrt(CaF2/sin(sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3)) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T - 0.6512180509458153))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)),PySRFunction(X=>Al2O3 + ((-sin(sqrt(CaF2/sin(sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3)) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T - 0.6512180509458153))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)))
31,42,0.0119268884098592,0.04927587634076855,((((inv(CaO) - sin(sqrt(CaF2 / cube(sin(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + (cube(CaF2) ^ MgO))) * inv(exp(cos(sqrt(T))))) ^ cube(sqrt(1.2759831310338539 - Al2O3))) + ((Al2O3 + SiO2) - CaF2)),Al2O3 - CaF2 + SiO2 + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)),PySRFunction(X=>Al2O3 - CaF2 + SiO2 + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)))
32,43,0.0118226504578672,0.008778159602936595,((((inv(CaO) - sin(sqrt(CaF2 / sin(cube(sin(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554))))))) + (cube(CaF2) ^ MgO))) * inv(exp(cos(sqrt(T))))) ^ cube(sqrt(1.2759831310338539 - Al2O3))) + ((Al2O3 + SiO2) - CaF2)),Al2O3 - CaF2 + SiO2 + ((-sin(sqrt(CaF2/sin(sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3)) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)),PySRFunction(X=>Al2O3 - CaF2 + SiO2 + ((-sin(sqrt(CaF2/sin(sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3)) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(sqrt(T))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)))
33,44,0.0115935322812989,0.01956984119532644,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sin(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + (cube(CaF2) ^ MgO))) * inv(exp(cos(sqrt(T + 1.8976336665776445))))) ^ cube(sqrt(1.2759831310338539 - Al2O3))) + (Al2O3 - CaF2)) + MgO),Al2O3 - CaF2 + MgO + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(1.3775462484351095*sqrt(0.52697210089209993*T + 1))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)),PySRFunction(X=>Al2O3 - CaF2 + MgO + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(1.3775462484351095*sqrt(0.52697210089209993*T + 1))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)))
34,45,0.0115933697431658,1.4019823168273888e-05,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sin(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + (cube(sin(CaF2)) ^ MgO))) * inv(exp(cos(sqrt(T + 1.8976336665776445))))) ^ cube(sqrt(1.2759831310338539 - Al2O3))) + (Al2O3 - CaF2)) + MgO),Al2O3 - CaF2 + MgO + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (sin(CaF2)**3)**MgO) + 1/CaO)*exp(-cos(1.3775462484351095*sqrt(0.52697210089209993*T + 1))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)),PySRFunction(X=>Al2O3 - CaF2 + MgO + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (sin(CaF2)**3)**MgO) + 1/CaO)*exp(-cos(1.3775462484351095*sqrt(0.52697210089209993*T + 1))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)))
35,46,0.0115932908380876,6.806075236647401e-06,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sin(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + (cube(CaF2) ^ MgO))) * inv(exp(cos(sqrt(T + (1.8976336665776445 ^ 0.9969013897590684)))))) ^ cube(sqrt(1.2759831310338539 - Al2O3))) + (Al2O3 - CaF2)) + MgO),Al2O3 - CaF2 + MgO + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(1.3761797165183221*sqrt(0.52801917595698548*T + 1))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)),PySRFunction(X=>Al2O3 - CaF2 + MgO + ((-sin(sqrt(CaF2/sin(sqrt(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3))**3) + (CaF2**3)**MgO) + 1/CaO)*exp(-cos(1.3761797165183221*sqrt(0.52801917595698548*T + 1))))**(1.4413431861121164*(1 - 0.78370942035084661*Al2O3)**(3/2)))
36,47,0.0112780278638903,0.027570158738417026,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554))))) + (cube(cube(sqrt(CaF2)) ^ MgO) + (Al2O3 * 1.9097952702606358)))) * inv(exp(cos(sqrt(T))))) ^ (sqrt(1.2759831310338539) + MgO)) + (cube(Al2O3) / CaF2)) + Al2O3),Al2O3**3/CaF2 + Al2O3 + ((-sin(1.9097952702606358*Al2O3 + sqrt(CaF2/(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (CaF2**(3/2))**(3*MgO)) + 1/CaO)*exp(-cos(sqrt(T))))**(MgO + 1.1295942329145692),PySRFunction(X=>Al2O3**3/CaF2 + Al2O3 + ((-sin(1.9097952702606358*Al2O3 + sqrt(CaF2/(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (CaF2**(3/2))**(3*MgO)) + 1/CaO)*exp(-cos(sqrt(T))))**(MgO + 1.1295942329145692))
37,48,0.0107597918199297,0.047040189066741435,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(sin(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + (cube(cube(sqrt(CaF2)) ^ MgO) / 0.5338437158210643))) * inv(exp(cos(sqrt(T + 1.207954066744834))))) ^ (sqrt(1.2759831310338539) + MgO)) + (cube(Al2O3) / CaF2)) + Al2O3),Al2O3**3/CaF2 + Al2O3 + ((-sin(sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(CaF2**(3/2))**(3*MgO)) + 1/CaO)*exp(-cos(1.099069636895149*sqrt(0.8278460477348914*T + 1))))**(MgO + 1.1295942329145692),PySRFunction(X=>Al2O3**3/CaF2 + Al2O3 + ((-sin(sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(CaF2**(3/2))**(3*MgO)) + 1/CaO)*exp(-cos(1.099069636895149*sqrt(0.8278460477348914*T + 1))))**(MgO + 1.1295942329145692))
38,49,0.010640120133341,0.011184432378998643,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(sin(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + (cube(cube(sqrt(CaF2)) ^ MgO) / 0.5338437158210643))) * inv(exp(cos(sqrt(T + cube(1.207954066744834)))))) ^ (sqrt(1.2759831310338539) + MgO)) + (cube(Al2O3) / CaF2)) + Al2O3),Al2O3**3/CaF2 + Al2O3 + ((-sin(sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(CaF2**(3/2))**(3*MgO)) + 1/CaO)*exp(-cos(1.327625637523263*sqrt(0.5673469692412135*T + 1))))**(MgO + 1.1295942329145692),PySRFunction(X=>Al2O3**3/CaF2 + Al2O3 + ((-sin(sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(CaF2**(3/2))**(3*MgO)) + 1/CaO)*exp(-cos(1.327625637523263*sqrt(0.5673469692412135*T + 1))))**(MgO + 1.1295942329145692))
39,50,0.0101951534531351,0.042719318860810006,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(sin(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + ((cube(cube(sqrt(CaF2)) ^ MgO) / 0.5338437158210643) + (0.09443236132085171 - CaF2)))) * inv(exp(cos(sqrt(T))))) ^ (sqrt(1.2759831310338539) + MgO)) + (cube(Al2O3) / CaF2)) + Al2O3),Al2O3**3/CaF2 + Al2O3 + ((-sin(-CaF2 + sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(CaF2**(3/2))**(3*MgO) + 0.09443236132085171) + 1/CaO)*exp(-cos(sqrt(T))))**(MgO + 1.1295942329145692),PySRFunction(X=>Al2O3**3/CaF2 + Al2O3 + ((-sin(-CaF2 + sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(CaF2**(3/2))**(3*MgO) + 0.09443236132085171) + 1/CaO)*exp(-cos(sqrt(T))))**(MgO + 1.1295942329145692))
40,51,0.0101805111347366,0.001437236155497563,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(sin(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + ((cube(cube(sin(sqrt(CaF2))) ^ MgO) / 0.5338437158210643) + (0.09443236132085171 - CaF2)))) * inv(exp(cos(sqrt(T))))) ^ (sqrt(1.2759831310338539) + MgO)) + (cube(Al2O3) / CaF2)) + Al2O3),Al2O3**3/CaF2 + Al2O3 + ((-sin(-CaF2 + sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(sin(sqrt(CaF2))**3)**(3*MgO) + 0.09443236132085171) + 1/CaO)*exp(-cos(sqrt(T))))**(MgO + 1.1295942329145692),PySRFunction(X=>Al2O3**3/CaF2 + Al2O3 + ((-sin(-CaF2 + sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(sin(sqrt(CaF2))**3)**(3*MgO) + 0.09443236132085171) + 1/CaO)*exp(-cos(sqrt(T))))**(MgO + 1.1295942329145692))
41,52,0.0101348515617728,0.004495085864645378,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(sin(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + ((cube(cube(sqrt(CaF2)) ^ MgO) / 0.5338437158210643) + (0.09443236132085171 - CaF2)))) * inv(exp(cos(sqrt(T + 1.207954066744834))))) ^ (sqrt(1.2759831310338539) + MgO)) + (cube(Al2O3) / CaF2)) + Al2O3),Al2O3**3/CaF2 + Al2O3 + ((-sin(-CaF2 + sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(CaF2**(3/2))**(3*MgO) + 0.09443236132085171) + 1/CaO)*exp(-cos(1.099069636895149*sqrt(0.8278460477348914*T + 1))))**(MgO + 1.1295942329145692),PySRFunction(X=>Al2O3**3/CaF2 + Al2O3 + ((-sin(-CaF2 + sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(CaF2**(3/2))**(3*MgO) + 0.09443236132085171) + 1/CaO)*exp(-cos(1.099069636895149*sqrt(0.8278460477348914*T + 1))))**(MgO + 1.1295942329145692))
42,53,0.010037916300201,0.009610580792746288,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554))))) + ((cube((cube(sqrt(CaF2)) * 0.8569315908381062) ^ MgO) / 0.5338437158210643) + (Al2O3 - CaF2)))) * inv(exp(cos(sqrt(T + 1.207954066744834))))) ^ (sqrt(1.2759831310338539) + MgO)) + (cube(Al2O3) / CaF2)) + Al2O3),Al2O3**3/CaF2 + Al2O3 + ((-sin(Al2O3 - CaF2 + 1.873207402023973*(0.8569315908381062*CaF2**(3/2))**(3*MgO) + sqrt(CaF2/(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2))) + 1/CaO)*exp(-cos(1.099069636895149*sqrt(0.8278460477348914*T + 1))))**(MgO + 1.1295942329145692),PySRFunction(X=>Al2O3**3/CaF2 + Al2O3 + ((-sin(Al2O3 - CaF2 + 1.873207402023973*(0.8569315908381062*CaF2**(3/2))**(3*MgO) + sqrt(CaF2/(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2))) + 1/CaO)*exp(-cos(1.099069636895149*sqrt(0.8278460477348914*T + 1))))**(MgO + 1.1295942329145692))
43,54,0.0099451798236846,0.009281558942673934,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(sin(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + ((cube((cube(sqrt(CaF2)) * 0.8569315908381062) ^ MgO) / 0.5338437158210643) + (0.09443236132085171 - CaF2)))) * inv(exp(cos(sqrt(T + 1.207954066744834))))) ^ (sqrt(1.2759831310338539) + MgO)) + (cube(Al2O3) / CaF2)) + Al2O3),Al2O3**3/CaF2 + Al2O3 + ((-sin(-CaF2 + 1.873207402023973*(0.8569315908381062*CaF2**(3/2))**(3*MgO) + sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 0.09443236132085171) + 1/CaO)*exp(-cos(1.099069636895149*sqrt(0.8278460477348914*T + 1))))**(MgO + 1.1295942329145692),PySRFunction(X=>Al2O3**3/CaF2 + Al2O3 + ((-sin(-CaF2 + 1.873207402023973*(0.8569315908381062*CaF2**(3/2))**(3*MgO) + sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 0.09443236132085171) + 1/CaO)*exp(-cos(1.099069636895149*sqrt(0.8278460477348914*T + 1))))**(MgO + 1.1295942329145692))
44,55,0.0099375654930918,0.0007659235023860494,(((((inv(CaO) - sin(sqrt(sin(CaF2) / cube(sqrt(sin(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + ((cube(cube(sqrt(CaF2)) ^ MgO) / 0.5338437158210643) + (0.09443236132085171 - CaF2)))) * inv(exp(cos(sqrt(T + 1.207954066744834))))) ^ (sqrt(1.2759831310338539) + MgO)) + (cube(Al2O3) / (CaF2 * 0.7404156977140911))) + Al2O3),1.350592650976109*Al2O3**3/CaF2 + Al2O3 + ((-sin(-CaF2 + sqrt(sin(CaF2)/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(CaF2**(3/2))**(3*MgO) + 0.09443236132085171) + 1/CaO)*exp(-cos(1.099069636895149*sqrt(0.8278460477348914*T + 1))))**(MgO + 1.1295942329145692),PySRFunction(X=>1.350592650976109*Al2O3**3/CaF2 + Al2O3 + ((-sin(-CaF2 + sqrt(sin(CaF2)/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + 1.873207402023973*(CaF2**(3/2))**(3*MgO) + 0.09443236132085171) + 1/CaO)*exp(-cos(1.099069636895149*sqrt(0.8278460477348914*T + 1))))**(MgO + 1.1295942329145692))
45,56,0.0087734721563146,0.1245894295065788,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554))))) + cube(cos(sin(0.5515943063149786 / Al2O3)) - MgO))) * ((cos(Al2O3) + (SiO2 - (sin(sqrt(T) / 1.1131608353651468) + (-0.12413160600555159 + CaF2)))) + Al2O3)) ^ cube(inv(cos(sin(0.7377290979693563)) + Al2O3))) + 0.11869103417960192) + Al2O3),Al2O3 + ((-sin(sqrt(CaF2/(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (-MgO + cos(sin(0.5515943063149786/Al2O3)))**3) + 1/CaO)*(Al2O3 - CaF2 + SiO2 - sin(0.89834278051291035*sqrt(T)) + cos(Al2O3) + 0.12413160600555159))**((Al2O3 + 0.7821987325346628)**(-3)) + 0.11869103417960192,PySRFunction(X=>Al2O3 + ((-sin(sqrt(CaF2/(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (-MgO + cos(sin(0.5515943063149786/Al2O3)))**3) + 1/CaO)*(Al2O3 - CaF2 + SiO2 - sin(0.89834278051291035*sqrt(T)) + cos(Al2O3) + 0.12413160600555159))**((Al2O3 + 0.7821987325346628)**(-3)) + 0.11869103417960192)
46,57,0.0085961301875014,0.020420517160577613,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554))))) + cube(cos(sin(0.5515943063149786 / Al2O3)) - MgO))) * ((cos(sin(MgO)) + (SiO2 - (sin(sqrt(T) / 1.1131608353651468) + (-0.12413160600555159 + CaF2)))) + Al2O3)) ^ cube(inv(cos(sin(0.7377290979693563)) + Al2O3))) + 0.11869103417960192) + Al2O3),Al2O3 + ((-sin(sqrt(CaF2/(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (-MgO + cos(sin(0.5515943063149786/Al2O3)))**3) + 1/CaO)*(Al2O3 - CaF2 + SiO2 - sin(0.89834278051291035*sqrt(T)) + cos(sin(MgO)) + 0.12413160600555159))**((Al2O3 + 0.7821987325346628)**(-3)) + 0.11869103417960192,PySRFunction(X=>Al2O3 + ((-sin(sqrt(CaF2/(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (-MgO + cos(sin(0.5515943063149786/Al2O3)))**3) + 1/CaO)*(Al2O3 - CaF2 + SiO2 - sin(0.89834278051291035*sqrt(T)) + cos(sin(MgO)) + 0.12413160600555159))**((Al2O3 + 0.7821987325346628)**(-3)) + 0.11869103417960192)
47,58,0.0081883868608978,0.04859520980779646,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554))))) + cube(cos(sin(0.5515943063149786 / Al2O3) + CaF2) - MgO))) * ((cos(Al2O3) + (SiO2 - (sin(sqrt(T) / 1.1131608353651468) + (-0.12413160600555159 + CaF2)))) + Al2O3)) ^ cube(inv(cos(sin(0.7377290979693563)) + Al2O3))) + 0.11869103417960192) + Al2O3),Al2O3 + ((-sin(sqrt(CaF2/(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (-MgO + cos(CaF2 + sin(0.5515943063149786/Al2O3)))**3) + 1/CaO)*(Al2O3 - CaF2 + SiO2 - sin(0.89834278051291035*sqrt(T)) + cos(Al2O3) + 0.12413160600555159))**((Al2O3 + 0.7821987325346628)**(-3)) + 0.11869103417960192,PySRFunction(X=>Al2O3 + ((-sin(sqrt(CaF2/(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (-MgO + cos(CaF2 + sin(0.5515943063149786/Al2O3)))**3) + 1/CaO)*(Al2O3 - CaF2 + SiO2 - sin(0.89834278051291035*sqrt(T)) + cos(Al2O3) + 0.12413160600555159))**((Al2O3 + 0.7821987325346628)**(-3)) + 0.11869103417960192)
48,59,0.0080442736200814,0.017756427226354204,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(sin(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + cube(cos(sin(0.5515943063149786 / Al2O3) + CaF2) - MgO))) * ((cos(SiO2) + (SiO2 - (sin(sqrt(T) / 1.1131608353651468) + (-0.12413160600555159 + CaF2)))) + Al2O3)) ^ cube(inv(cos(sin(0.7377290979693563)) + Al2O3))) + 0.11869103417960192) + Al2O3),Al2O3 + ((-sin(sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (-MgO + cos(CaF2 + sin(0.5515943063149786/Al2O3)))**3) + 1/CaO)*(Al2O3 - CaF2 + SiO2 - sin(0.89834278051291035*sqrt(T)) + cos(SiO2) + 0.12413160600555159))**((Al2O3 + 0.7821987325346628)**(-3)) + 0.11869103417960192,PySRFunction(X=>Al2O3 + ((-sin(sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (-MgO + cos(CaF2 + sin(0.5515943063149786/Al2O3)))**3) + 1/CaO)*(Al2O3 - CaF2 + SiO2 - sin(0.89834278051291035*sqrt(T)) + cos(SiO2) + 0.12413160600555159))**((Al2O3 + 0.7821987325346628)**(-3)) + 0.11869103417960192)
49,61,0.0080288656791618,0.0009586145775513491,(((((inv(CaO) - sin(sqrt(CaF2 / cube(sqrt(sin(cube(sin(sin(cos(inv(sin(CaF2)))) - -0.9664108899898554)))))) + cube(cos(sin(0.5515943063149786 / Al2O3) + CaF2) - MgO))) * ((cos(sin(SiO2)) + (SiO2 - (sin(sqrt(T) / 1.1131608353651468) + (-0.12413160600555159 + CaF2)))) + Al2O3)) ^ cube(inv(cos(sin(cos(0.7377290979693563))) + Al2O3))) + 0.11869103417960192) + Al2O3),Al2O3 + ((-sin(sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (-MgO + cos(CaF2 + sin(0.5515943063149786/Al2O3)))**3) + 1/CaO)*(Al2O3 - CaF2 + SiO2 - sin(0.89834278051291035*sqrt(T)) + cos(sin(SiO2)) + 0.12413160600555159))**((Al2O3 + 0.7811527057661089)**(-3)) + 0.11869103417960192,PySRFunction(X=>Al2O3 + ((-sin(sqrt(CaF2/sin(sin(sin(cos(1/sin(CaF2))) + 0.9664108899898554)**3)**(3/2)) + (-MgO + cos(CaF2 + sin(0.5515943063149786/Al2O3)))**3) + 1/CaO)*(Al2O3 - CaF2 + SiO2 - sin(0.89834278051291035*sqrt(T)) + cos(sin(SiO2)) + 0.12413160600555159))**((Al2O3 + 0.7811527057661089)**(-3)) + 0.11869103417960192)
