,Viscosity,T,CaO,Al2O3,SiO2,CaF2,MgO,result_0,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8,result_9,result_10,result_11,result_12,result_13,result_14,result_15,result_16,result_17,result_18,result_19,result_20,result_21,result_22,result_23,result_24,result_25,result_26,result_27,result_28,result_29,result_30,result_31,result_32,result_33,result_34,result_35,result_36,result_37,result_38,result_39,result_40,result_41,result_42,result_43,result_44,result_45,result_46,result_47,result_48,result_49,result_50,result_51,result_52,result_53,result_54,result_55,result_56,result_57,result_58,result_59,result_60,result_61,result_62,result_63
20,0.81,1823,0.603,0.179,0.054,0.083,0.081,1.8276688826259555,1.8275933645319702,1.0237776293359433,1.807544396027864,0.9838812349488957,1.3795308235989538,1.0338673853016662,1.2028639138924968,0.7634888991666214,1.0983046588339846,0.9071407771391131,0.8619465248997378,0.952057682960259,0.8500617545291674,0.8023785591774586,0.7825751398532587,0.751165698104092,0.805165698104092,0.8155336179891415,0.8210807229748229,0.8506213311951927,0.8289067593523736,0.7835233832242507,0.8084138377031506,0.7540454477920384,0.7378627051940174,0.770584037802579,0.7866116837986326,0.7867183567053997,0.7916482532157538,0.7865345320614392,0.7576116837986325,0.7524415522478818,0.7699574011167389,0.7700300059087264,0.7699860026053988,0.7867945564390253,0.7593057194263982,0.7554845823414819,0.7635005111305468,0.7663215594673755,0.7551188108271785,0.7483213988409213,0.7654889543520556,0.7794144297089329,0.7622100696962864,0.7724896296376502,0.7691179153984535,0.7685878428444781,0.7674300683589208,0.7502388426185447,0.7498738068042532,0.749781251822698,0.7477458219413464,0.7493962166193362,0.74937596857186,0.7486396126555899,0.7491433115144943,0.7764613304620276,0.7780949230958032,0.7745848613346293,0.7821046012781612,0.7820447002461246,0.7823393026755026
21,1.46,1823,0.46,0.147,0.22,0.024,0.149,1.8276688826259555,1.5840739849944818,1.8832452687784635,1.807544396027864,0.9838812349488957,1.1957139545211384,1.0057270519987103,1.3100163703507222,1.8107856985583226,1.5525981981753738,0.817034634712547,0.7708481406040195,0.8663864092590173,0.9083478238711935,0.8061201242864208,0.7825751398532587,0.751165698104092,0.9711656981040919,0.9676770423832363,0.975334456351934,0.990955074948625,1.0804305626793171,1.112905960728842,1.0744393624247717,1.097754455307289,1.0978868613386155,1.0976562100874547,1.1006334914397102,1.1005991493419605,1.1088881777409136,1.1090553739714661,1.2966334914397102,1.296636541658053,1.2016330891706049,1.2016300045553465,1.2016799066938142,1.3060245483341637,1.1936886217488851,1.186471821451647,1.237827085725858,1.2374723508442715,1.2213719372905723,1.2399624966993996,1.2170717840976006,1.2677377191503636,1.427720244558744,1.4273548448428677,1.4388780650516373,1.4160820988541813,1.4172933955753657,1.4143208173652535,1.3886769349046932,1.3893882942298532,1.3935368713497311,1.391307048890591,1.3883147441598134,1.3874211854163845,1.3932710412589475,1.4736273916046134,1.4410285623019363,1.4338642100869696,1.413802929388468,1.413917727096798,1.4126009628436664
22,0.78,1823,0.638,0.146,0.075,0.03,0.111,1.8276688826259555,1.8926917079807226,1.4029545290899965,1.807544396027864,0.9838812349488957,1.428669309815653,1.04644768957527,1.2478953629029905,1.6234676624141988,1.1553639717942856,1.0678236050959953,1.0502609430357843,1.0263164189128864,0.892177539883468,0.7826032247866143,0.7825751398532587,0.751165698104092,0.8261656981040919,0.9253628198940547,0.9323623844448531,0.9483134633494709,0.9328707572929589,0.9075963697847022,0.8991150456426068,0.6514694954938353,0.6499933244467775,0.6611252725807361,0.6720967419870852,0.6721192138156707,0.6766567325365705,0.6765745138151725,0.7170967419870853,0.7169253761897136,0.7398389233126293,0.739846464694511,0.7398647848665356,0.7135290477007346,0.7628499552736598,0.7589198842915714,0.7400261813026342,0.7407808528387763,0.7318569274374709,0.7174740321612298,0.7394022009320604,0.7682463686723364,0.713165754861794,0.7168148909762155,0.7021068772101309,0.7070341475551812,0.7058174124346143,0.7346833147399985,0.7387448740789097,0.7380572312377001,0.7304596746308347,0.7533306616719679,0.7532695300759458,0.7528189684149342,0.7510305046814165,0.679570758467824,0.6836066971413173,0.679904169494193,0.6801825418823697,0.6801877887181256,0.6816077573002801
23,0.61,1823,0.604,0.15,0.085,0.082,0.079,1.8276688826259555,1.8294218719978594,0.9984991693523398,1.807544396027864,0.9838812349488957,1.3809110444179438,1.034189508725365,1.199977095600905,0.7534142878944745,1.3323092058823875,0.9230993867699949,0.8774384500131723,0.9564145684719713,0.8489907802644475,0.807341910890654,0.7825751406332742,0.7511657019486317,0.8361657019486317,0.7877314391872139,0.793277830521661,0.8120065755964563,0.8101536342988146,0.78875462799961,0.7805552514885319,0.7184888140748653,0.7030166167997145,0.7357008736048724,0.7392859827327156,0.7393912206667391,0.7443664583428572,0.7394149976344867,0.7422859827327156,0.7372775523454265,0.7215135596555061,0.7215838945227315,0.7215423776495785,0.7475774804025934,0.6951423011234827,0.6913813432848338,0.6989894627766752,0.7016596198718255,0.6907443878369964,0.6936743990549977,0.7006902382311099,0.7052399940583487,0.8173373911664726,0.8257408468403287,0.7820737524515882,0.7730461075174513,0.771890887168428,0.8058274398318535,0.8052809876441386,0.8045850723206818,0.7969814462209055,0.803072495020364,0.8029705889597138,0.8024110449344521,0.8011765756782374,0.7772298522847219,0.7792547318000653,0.7752164861104758,0.7800162887109361,0.7798647986751899,0.7813200702249012
24,0.79,1823,0.578,0.145,0.098,0.033,0.146,1.8276688826259555,1.7824699235852404,1.8453275788030583,1.807544396027864,0.9838812349488957,1.345470086204669,1.026474631729891,1.304888096048823,1.6969071438566061,0.7549182226146746,1.3631618798663145,1.4930210829943247,1.1645082213069553,1.0707995882258194,0.7909145226264888,0.881043411778913,0.7630993509833529,0.8610993509833529,0.9512025687644932,0.9587022893833083,0.9738283064533563,0.9885690467743212,0.9735947008989878,0.9605111816376195,1.1036888685006232,1.0865084480715492,1.103701195785354,1.106012231909535,1.106029826926099,1.114352998890954,1.109094065948581,1.171012231909535,1.1656350636204478,1.1947626474250779,1.1947766672630586,1.1948099494210787,1.109037427754298,1.2261137194365115,1.218327939770975,1.1901100310158814,1.1913292154957138,1.173791552052067,1.1621616168495517,1.1847051011348764,1.206196204842248,1.13751221509897,1.137404965746503,1.117886059333255,1.1087042781392107,1.108244386379718,1.1583193584985412,1.1652743607608174,1.1642418081722299,1.1540354590410482,1.1871850082170512,1.1869316286808118,1.186111469635509,1.1838636078987606,1.0813574405830417,1.080508662805057,1.075000053339181,1.0714959138790447,1.0714893576139746,1.073844646802873
25,0.6,1823,0.538,0.167,0.087,0.126,0.081,1.8276688826259555,1.7125782781873475,1.0237776293359433,1.807544396027864,0.9838812349488957,1.292713449520812,1.017067829778095,1.2028639138924968,0.449005163474882,0.948129350013111,0.903452175275648,0.7066643384687581,0.8868827076881002,0.8499370185501226,0.7825933601721983,0.7825884360792181,0.7511992785595717,0.8381992785595717,0.7108655273931199,0.7156050715323174,0.7412184896996162,0.7652240059022481,0.7418139933439122,0.7508373110349207,0.764787407494439,0.7618676439719281,0.7807589293405649,0.7914290999366962,0.7916126485434125,0.7966905913065706,0.7961670693256881,0.7524290999366962,0.7518063333049678,0.7311244922368718,0.7311959088001161,0.7311543569855805,0.8019702041755217,0.7860888454109951,0.781737601234318,0.7965475855896307,0.7971550318387335,0.7869106866992597,0.7862113258598005,0.7886054051523903,0.7999050973362946,0.780285891730759,0.7901080606351234,0.7771885087284145,0.785071161689026,0.7839322747242385,0.7806283921202621,0.7732008684070695,0.7732014198877836,0.7719480431029027,0.772931624184318,0.7728323315147672,0.7721308505275963,0.7729329673114471,0.7815271401295626,0.7758890594066599,0.7724257989718197,0.7816301735286024,0.7816268213951441,0.7816354573395194
26,0.81,1823,0.581,0.179,0.076,0.083,0.081,1.8276688826259555,1.7878253624977862,1.0237776293359433,1.807544396027864,0.9838812349488957,1.34951255713783,1.027296704180457,1.2028639138924968,0.7634888991666214,1.0983046588339846,0.9071407771391131,0.8619465248997378,0.9398669524652167,0.8500617545291674,0.8023785591774586,0.7825751398532587,0.751165698104092,0.8271656981040919,0.8155336179891415,0.8210807229748229,0.8506213311951927,0.8408305698445466,0.8106276804310832,0.8235818232639222,0.8082378392167162,0.7917333004167642,0.8233543209291025,0.8379382803506139,0.838046080522546,0.8434003023608494,0.8382397380952367,0.830938280350614,0.8257133120219375,0.8200461109146839,0.8201194829744933,0.8200771284481769,0.8387427549672086,0.8101023820250892,0.8059015520254037,0.8150659566947253,0.8179340874943156,0.805845672619265,0.7989339500942583,0.8163878659675109,0.8301424539444214,0.8238611364385786,0.8351218429366052,0.8311036427314173,0.8298490706053896,0.8287567369072781,0.8118033110810101,0.8095820298923069,0.8094853556917749,0.8074226320353384,0.8085944677928074,0.8085325021725429,0.8077240444074401,0.8083463132472968,0.8390166935075134,0.8386688152529591,0.8350837912716329,0.8404024577991145,0.8403430294679222,0.8406416683425193
27,0.9,1823,0.575,0.177,0.086,0.083,0.08,1.8276688826259555,1.7771305269140383,1.0111383993441416,1.807544396027864,0.9838812349488957,1.3414397245113656,1.0256696524747628,1.2014187706078594,0.7537720061537501,1.0983046588339846,0.9071407771391131,0.8619465248997378,0.9366334049569001,0.849212117663874,0.8023785591774586,0.782575288866382,0.751166220904893,0.837166220904893,0.8130135837023549,0.8185505929752059,0.8472862871858585,0.8423514632733221,0.8185094084677269,0.8253363208256725,0.8197826173641807,0.8032944822995447,0.8347342714783421,0.8479656974748777,0.8480733527568054,0.8535426962897923,0.8483917053599068,0.8509656974748778,0.8457480747644932,0.8287397174712103,0.8288126238748825,0.8287713854594274,0.8494049720393811,0.8175603519647392,0.8132752347889132,0.8227686664444583,0.8255945649924283,0.8133610576123088,0.8072346269355375,0.8237535551293036,0.8368538618446659,0.8378384900848752,0.849121496943771,0.8426486106601605,0.8406633313182066,0.8395879372567301,0.8192270782509816,0.8163341991686133,0.8162763650552425,0.8145453684264836,0.8155305043743795,0.815439565909414,0.8146477777192018,0.8153850919676147,0.8498654658705511,0.8488586339727759,0.845259368013562,0.8494421410070288,0.8494081479740092,0.8495850951461308
28,0.9,1823,0.57,0.179,0.087,0.084,0.081,1.8276688826259555,1.768267051433735,1.0237776293359433,1.807544396027864,0.9838812349488957,1.3347492659736027,1.0243654484752276,1.2028639138924968,0.7541210554673354,0.9344479460115566,0.8923148187710382,0.8483620625347444,0.9309048530715642,0.849603642764014,0.7982999336869411,0.7825884360792181,0.7511992785595717,0.8381992785595717,0.8133277108088572,0.8188555923028458,0.8484154240149084,0.8448609206954623,0.8213482111985361,0.8293795350582169,0.837409192424182,0.8201974420302562,0.8516625147134134,0.8653827425077454,0.8654932537113587,0.8710722551052352,0.865678363444297,0.8683827425077453,0.8629219185693664,0.845828671865458,0.8459044583298783,0.8458609812642888,0.8662641461044109,0.8358329967316271,0.8314336876128654,0.841591211232469,0.8445267729036332,0.8319261818933954,0.825519673353245,0.8425878595851359,0.8559364150961237,0.8575193603916491,0.8693238300804929,0.8650887217835701,0.8627206386780482,0.8616750165808356,0.8450311994449708,0.8415853596827003,0.8414863492876108,0.8394042003391884,0.8403400187718337,0.8402425561078906,0.8393948099361697,0.8400934531149409,0.8731995353057116,0.8715790264831982,0.867916699199144,0.8722113866293946,0.8721508831954257,0.8724517376450771
29,1.2,1823,0.612,0.191,0.076,0.042,0.08,1.8276688826259555,1.8441159448971343,1.0111383993441416,1.807544396027864,0.9838812349488957,1.3920026400005043,1.0368429128767036,1.2014187706078594,1.2583919354834618,0.7884606665387638,1.7979801465021878,2.0107249905596802,2.1272411250819254,1.9063837699599107,1.5403800151926663,0.7825751398532587,0.751165698104092,0.8271656981040919,0.9217649198344915,0.9281268156195528,0.9619626751820196,0.9260667851724587,0.8957791432937452,0.9083845772489184,0.840773438200016,0.828777044428721,0.855513602913577,0.8735935100539785,0.8736189825095277,0.8791586494237684,0.8757257274425343,0.9075935100539785,0.9040791919872191,0.8953969958094952,0.895416041143294,0.8954286136757574,0.9313130062548572,0.9552199003456423,0.9507512951579378,0.9373353028232363,0.9388763533451521,0.9279037267274379,0.902174281165526,0.9390049057781211,0.9860867186708798,0.8797329660546174,0.8926205444717761,0.8916079364898464,0.8950934286767758,0.894086185720468,0.9497475070115311,0.9499224943856124,0.9492954198338976,0.942565112936627,0.9494301275557011,0.9493610597395528,0.948266505355438,0.9476781267800582,0.9187404996909743,0.9216702256563263,0.9177114498870191,0.9185945147868892,0.9184779365945519,0.920526100999659
30,1.21,1823,0.543,0.201,0.088,0.085,0.082,1.8276688826259555,1.7211626125301187,1.0364168593277452,1.807544396027864,0.9838812349488957,1.2991932026517634,1.018093692350105,1.2043125379854878,0.754461747151385,0.8319414290851594,0.8785934670886287,0.8365374908952321,0.9146474837191119,0.8501249997805622,0.7949692170367344,0.7831519048604348,0.7522254800656553,0.8402254800656552,0.8345679903754486,0.8400947992931829,0.8793155695119373,0.8749528961980607,0.8498709713342415,0.8730003737601087,0.9388011033997796,0.9206390522589629,0.9502096662558539,0.9677369709269408,0.967849399868538,0.9739015572288956,0.9683806724842079,0.9707369709269407,0.9651394590778895,0.946791889149661,0.9468697786887799,0.9468269262786386,0.9736618490257987,0.9595393680850848,0.9545795016108896,0.9667961393169666,0.9698879010897771,0.9558871021128768,0.9417643770031384,0.9669778701225799,0.9894582327824474,1.0488439648120789,1.0673196976475077,1.0831417016446172,1.0820687290469446,1.08141866378213,1.1512986216023924,1.1422649685058195,1.1413911306749234,1.1326525697672563,1.128676099641954,1.1285392882983798,1.1269117560472037,1.1265504031641211,1.101811597274886,1.0955597248569073,1.0912353022607806,1.097107156075418,1.0961467176060165,1.0997931289289629
31,0.79,1823,0.592,0.148,0.151,0.035,0.075,1.8276688826259555,1.8076000026120045,0.9479422493851327,1.807544396027864,0.9838812349488957,1.3644391409679952,1.0304605657625743,1.1942448298315544,1.3339813908744986,2.01310484531746,1.526941771988701,1.7287340849839994,1.3713849856045397,1.1985350901042358,0.8292082421807366,0.7825751398532587,0.751165698104092,0.902165698104092,0.8924619368699319,0.8989106117779522,0.916069845531652,0.9215988625972957,0.9288666903739455,0.8927619777626246,0.6101100992911609,0.6101060932277856,0.630505570884964,0.6324366860199816,0.6327222749409397,0.6366243935363572,0.6367076438519563,0.7484366860199816,0.7484366771964746,0.6602607011582811,0.6602650862003078,0.6602844532237658,0.703413123393263,0.6960287572654131,0.6926415136867783,0.6983136978083686,0.6984680191070147,0.690907080692664,0.6892592870203644,0.6923719211051207,0.7234666685797837,0.7503382805439388,0.7567177811000652,0.7433387960453444,0.7429897887344108,0.7418633505209109,0.7572828113438002,0.7557466783683884,0.7553873628364163,0.7505204582650407,0.7528623438271091,0.7524139897295643,0.7519918861467834,0.7519553323035795,0.734374127358583,0.7348946151505621,0.731758102831624,0.7268126664210384,0.7268489464340468,0.7273497790331656
32,1.1,1823,0.53,0.178,0.129,0.083,0.08,1.8276688826259555,1.6989323086185506,1.0111383993441416,1.807544396027864,0.9838812349488957,1.282412998663753,1.0155096255760505,1.2014187706078594,0.7537720061537501,1.0983046588339846,0.9071407771391131,0.8619465248997378,0.9136009896817924,0.849212117663874,0.8023785591774586,0.7825751398532587,0.751165698104092,0.880165698104092,0.8140130754012831,0.8195500802489648,0.8486919825810777,0.8701755934566752,0.8688376802031282,0.8615676887371002,0.952749588228488,0.9355753089028389,0.9631059072002719,0.9724377995919697,0.9725477620796925,0.9790320379383082,0.9737881500920758,1.0184377995919698,1.0131079490043906,0.9502517878817154,0.9503262592960151,0.9502892335436923,0.9764084648606828,0.9426098715124687,0.9374067820180508,0.9497019452882597,0.9526248752304181,0.9382665269743709,0.9315671128424733,0.9490140354986094,0.9621609777545901,0.9946027881685471,1.0083946890038094,1.0012650084836074,0.9953857454386872,0.9946155525340996,0.979025191537114,0.9690405148006023,0.9689575139418749,0.966952136884468,0.9672549235940686,0.9668810936135845,0.9658998248618169,0.9670696690206642,1.0102622370676249,1.0020810028560814,0.9979540190052818,0.9974173519026721,0.9973749428170413,0.9976091226486132
33,1.02,1823,0.599,0.15,0.153,0.023,0.076,1.8276688826259555,1.8202975923459082,0.9605814793769345,1.807544396027864,0.9838812349488957,1.3740237218508546,1.0325997664119988,1.1956727558383848,1.571771119691953,1.1180095023125385,0.8936275198457841,0.7156219026547358,0.9168370304512791,0.8454020869062394,0.865267258049801,0.7825751398532587,0.751165698104092,0.904165698104092,0.924017485425537,0.9307289133190274,0.9482926218347794,0.9489670084480012,0.9569511977411177,0.9199167637374879,0.925558266230882,0.9130678039023832,0.9365091681832234,0.9382009955984245,0.938207218384252,0.9449963989363032,0.9411530647805203,1.0682009955984246,1.064257234844237,0.9714421027721225,0.9714479431479766,0.9714806483548866,1.0190536755553978,1.0244049921355538,1.0189882445818315,0.9905249816551217,0.9913604529408786,0.9792885000775213,0.9684669229794851,0.9902363141086182,1.0307388807759226,1.0574046369015564,1.067809790730089,1.0420988051333548,1.027606552199269,1.0270094958341112,1.0859337104334896,1.084378103696027,1.0832892348758951,1.0719570696696494,1.07836150596581,1.0776062249245084,1.076894596893826,1.0754645603439883,0.9985078541598528,1.0000132464391567,0.9952950943563823,0.9864732135292669,0.9866893675937038,0.9885655784035259
34,1.5,1823,0.507,0.232,0.09,0.087,0.084,1.8276688826259555,1.6603028076832325,1.0616953193113488,1.807544396027864,0.9838812349488957,1.2532541122972753,1.0115703357144339,1.2072202790217603,0.7551192301138467,0.755516161006106,0.8543414940514646,0.8175857879345675,0.8940173019557006,0.8514354567643623,0.7900907789148467,0.9261862389111122,0.8969631966494134,0.9869631966494133,0.9927689245288519,0.9994186904361885,1.0533487016170242,1.0460135126033427,1.0197111549309037,1.0653975308720642,1.0874721266574017,1.06913274024023,1.0940265503281403,1.109658445046027,1.1097754126695147,1.1164106566730565,1.1111990496953963,1.112658445046027,1.1073542745782106,1.0869894437448444,1.087069917592704,1.0870278663348545,1.1412501572637916,1.1504524224657322,1.1446457672659611,1.1602655544741498,1.1635847028539894,1.1474724264957017,1.1216094680254431,1.1590982213233154,1.1978786116753068,1.3522874185024634,1.3832363935997483,1.395786437967291,1.4038211443802517,1.4040050347295745,1.4779879633041306,1.4589633154563737,1.458502169867567,1.4540467990139327,1.4471174567887533,1.446942958018052,1.443960578739643,1.4456675260667873,1.4264413499263335,1.410823952780855,1.40559391483893,1.4138085032032512,1.4109788193164567,1.4192096711097086
35,1.31,1823,0.49,0.157,0.192,0.082,0.079,1.8276688826259555,1.632316219955379,0.9984991693523398,1.807544396027864,0.9838812349488957,1.2321288657477962,1.009137244335338,1.199977095600905,0.7534142878944745,1.3323092058823875,0.9230993867699949,0.8774384500131723,0.8978807421231627,0.8489907802644475,0.807341910890654,0.7825751398532587,0.751165698104092,0.9431656981040919,0.7947314353670922,0.8002778266683155,0.8214207467495356,0.8834205991400418,0.907132700397429,0.8746965621416283,1.0724440193666518,1.0552764553689549,1.076725322625379,1.0783130467304203,1.0784252567080705,1.086181793762288,1.080950130538726,1.1883130467304204,1.1829714750029718,1.0524295997616329,1.0525046121838941,1.0524742460024736,1.0858098649267052,1.0306477066212199,1.0244803289140707,1.0394172376486197,1.042326379364374,1.0258566619946956,1.0263592071812055,1.0366881244242694,1.0424740864561612,1.2196738909461886,1.2333201649672296,1.1886375302867933,1.1623575541511006,1.1623160589082608,1.1761065578864467,1.1527434559616898,1.1523782239999727,1.1470241554097407,1.1432157483317702,1.1415941189629724,1.1407071584411814,1.1424821962185931,1.188005697661653,1.166840227943421,1.1613892450696115,1.1526736188965732,1.1526172492178854,1.1532557255208287
36,2.48,1823,0.605,0.106,0.094,0.046,0.149,1.8276688826259555,1.8312522088857732,1.8832452687784635,1.807544396027864,0.9838812349488957,1.3822926461480933,1.0345137358067893,1.3100163703507222,1.5622230391592742,2.0366331450049304,1.8151872535209095,2.0228111478972615,2.1930850610629675,2.1029661299284967,2.1569723074446263,2.1269664301553393,2.214525815438761,2.308525815438761,2.2712762013638876,2.29147954003931,2.28312932027358,2.3046252756454355,2.2910763702648405,2.264799800949308,2.3148293382498677,2.314817847845789,2.3184141969450525,2.300523914527661,2.3025637993494734,2.3205686643147807,2.3209672674743396,2.348523914527661,2.3485238934580845,2.3452984903357805,2.3453239408416584,2.345411990794416,2.29935640970724,2.3238502358037523,2.306549188194624,2.329866359716618,2.3315381990235378,2.292131296457982,2.2950292337322784,2.3027366290194267,2.303306655082311,2.326426885078824,2.3020568528729473,2.311794812801948,2.3171797285263573,2.322717200867903,2.2844791110941487,2.318154586386828,2.3178743554485104,2.319840598069786,2.323992698055608,2.323368072580602,2.322472595365431,2.3235316628743514,2.2753960357555956,2.284827947336683,2.266985373158889,2.2659866926058783,2.2659106731030016,2.267091621196569
37,1.39,1823,0.591,0.107,0.091,0.062,0.15,1.8276688826259555,1.8057933061082023,1.8958844987702654,1.807544396027864,0.9838812349488957,1.363075383819248,1.030163059869301,1.3117347643655992,1.4070584659030267,1.9317053214849365,1.464972462862036,1.643532562437023,1.2851454814829233,1.1929850639040027,1.519615391349973,1.5444609228573485,1.399156785038545,1.4901567850385449,1.4632918413202747,1.4759595861360384,1.4753758065495626,1.5029546473964464,1.4877424326272537,1.4640824351767623,1.4782216763611207,1.4781731650492966,1.4794473474533218,1.4741280617987578,1.4781337267161894,1.4865993108100166,1.4868471436401687,1.503128061798758,1.5031278854426549,1.5259010962313737,1.5259828804292639,1.5259717156953707,1.443306114638242,1.4923053481079391,1.4815187432885983,1.4826090402604004,1.4867189228226634,1.4593136104428397,1.466138953834241,1.4788693280023404,1.4702259813087708,1.5523898822343518,1.5365093962994902,1.5186918959841789,1.5231670238985013,1.5243955915216523,1.4862665254756269,1.5041950831125457,1.5038140451402977,1.5005842414752917,1.511156311484717,1.5108000798766579,1.5102211260891658,1.510564084617302,1.4865645299174761,1.4881632111099377,1.4773364495803065,1.4817838049527972,1.4821184717226525,1.4837735670440961
38,0.88,1823,0.575,0.107,0.09,0.078,0.151,1.8276688826259555,1.7771305269140383,1.908523728762067,1.807544396027864,0.9838812349488957,1.3414397245113656,1.0256696524747628,1.3134576724560825,1.2690624161205535,1.5483445604667585,0.9986994693786031,0.9613277118104424,0.9606227939732644,0.9181871856632081,0.8395062742021289,0.9261862389111122,0.8969631966494134,0.9869631966494133,0.9355223424859144,0.9432685066840412,0.9476063077152023,0.9830086550849413,0.9669555856890705,0.9452326852806664,0.8984291379890216,0.8774429595144023,0.8977604150470607,0.9001843194677687,0.9003175664509001,0.90741992484836,0.9006184722650047,0.9121843194677687,0.9053029965577277,0.9521660536352752,0.9522647944672302,0.9522070258404816,0.9234026117074234,0.9204915580804888,0.9141848531207875,0.9225616423653036,0.9267431379056729,0.9088083361076822,0.9409561939420479,0.9247498244079763,0.9144324365733663,1.0159368938447322,1.0059576270978203,0.9826742158383981,0.9599682734173806,0.9591846170190932,0.9764860596268369,0.9847785880531392,0.9844906856675263,0.9805382615902201,0.9894456416256645,0.9892347362132321,0.9888804199484094,0.9889403415817453,0.9671436214093274,0.9650845070372855,0.9586930084103908,0.9641958588235877,0.9647824729116563,0.9657122413921417
39,0.69,1823,0.56,0.108,0.087,0.094,0.151,1.8276688826259555,1.7506725002961012,1.908523728762067,1.807544396027864,0.9838812349488957,1.3214682888739897,1.0218940179003217,1.3134576724560825,1.1414713725828813,1.1649681681547797,0.7994501948824453,0.7866076561292273,0.9125550982247905,0.910136300050631,0.7835170245974964,0.7825884360792181,0.7511992785595717,0.8381992785595717,0.7575879373718019,0.763661177121628,0.7699050938735403,0.8126345520059212,0.794726458576903,0.7763378436747147,0.6364319815635741,0.6355920651129551,0.6352153446038646,0.6400647940077144,0.6401854457598829,0.6449121535311624,0.6449042325280713,0.6330647940077144,0.6329614364049209,0.6829836733096106,0.6830187308641045,0.6830111229829066,0.6470076491660706,0.6420060424293603,0.6378905256176851,0.6510404771579739,0.6524211771298096,0.6419334733473663,0.64495953196722,0.6464530183876772,0.646754314903384,0.6559155455280977,0.650459839137382,0.6403175063827764,0.6407272112148147,0.6394483267841679,0.633855746459377,0.6367174427124646,0.6366314967272886,0.6343238143478289,0.6376658956468988,0.6375603483060805,0.637358500489879,0.637515669069993,0.6361121962109643,0.6332739274546365,0.6296197716199745,0.6348699564966649,0.6352170751896851,0.6354358905448612
40,0.6,1873,0.603,0.179,0.054,0.083,0.081,1.8276688826259555,1.8275933645319702,1.0237776293359433,1.376621079422882,0.6678674017894481,0.8528454699403869,0.9959750108586964,0.7169579764825673,0.5723286493739468,0.6789874766678583,0.6800133654055346,0.6461347256874446,0.7136840999384579,0.6372256314206743,0.6014812233182564,0.5866361296342789,0.5366195520914373,0.5906195520914373,0.6446981107506851,0.6463686305884699,0.6797858239567361,0.658071252113917,0.6126878759857942,0.637578330464694,0.49031423425201864,0.4815533299802882,0.509499228925963,0.5286679808771644,0.5287293689329213,0.5306005945948443,0.5276470081068798,0.49966798087716446,0.4966926768986132,0.5210865354873222,0.5211286672345399,0.5210973672562429,0.5490517614258719,0.5352843751533061,0.5338755652266665,0.5360381175121263,0.537614147696355,0.5329322616653985,0.5291136245882196,0.5387579810185618,0.5571974232637144,0.5179775811928834,0.5274442700287578,0.5212534544309702,0.526192897021105,0.5250929434869601,0.5166747770911349,0.5163382449331025,0.5162934911525883,0.514783680832527,0.5159634868928046,0.5159448207114499,0.515266049887932,0.5158411978559224,0.5274275373423254,0.5290484696164469,0.5288707622000486,0.5890942629617106,0.5893103909115055,0.5888635240486887
41,1.14,1873,0.46,0.147,0.22,0.024,0.149,1.8276688826259555,1.5840739849944818,1.8832452687784635,1.376621079422882,0.6678674017894481,0.7392072812099159,0.9727851426354869,0.7537033849363449,1.3574061578272805,0.9598381691081475,0.6124677509878474,0.5778453041895967,0.6494629640174276,0.6809181950980905,0.6042859856503536,0.5866361296342789,0.5366195520914373,0.7566195520914373,0.7343617428875212,0.7366172260410221,0.75763977545291,0.8471152631836021,0.879590661233127,0.8411240629290566,0.6617130480767223,0.6617847291628192,0.6610139914503218,0.6825928988228889,0.6825736111365289,0.68568396325598,0.6857472549931362,0.8785928988228888,0.8785946119289184,0.7986700547555831,0.7986683072118413,0.7986873649478127,0.8344689953858531,0.7766366059941551,0.7740604699097027,0.7975950449607521,0.7974032419824977,0.7916928192908876,0.8018037262501134,0.7893540812309718,0.8380754560779904,0.91780500246534,0.917479050572354,0.9240666097761119,0.9036905920213547,0.9033120457501225,0.9101201562133885,0.8872757477219135,0.8876694927209111,0.8877060411586847,0.8886072048836757,0.8859455778515697,0.8851509311573498,0.889694295676976,0.9287520287893384,0.9081869446177431,0.908167097854419,0.9363082549304926,0.9371987577624141,0.9420655131006259
42,0.54,1873,0.638,0.146,0.075,0.03,0.111,1.8276688826259555,1.8926917079807226,1.4029545290899965,1.376621079422882,0.6678674017894481,0.8832235772307414,0.9980870359655669,0.7327178128965792,1.216988296157297,0.7142623510988266,0.8004648690259937,0.7872994979678114,0.7693501379101622,0.6687965823218079,0.5866571827392981,0.5866361296342789,0.5366195520914373,0.6116195520914373,0.7107934092822634,0.7128812112853194,0.7337440527376796,0.7183013466811676,0.6930269591729109,0.6845456350308156,0.41964767346932497,0.418848513923059,0.42966191388910324,0.4412473241189063,0.44125993538738306,0.4429535543837686,0.4428908016875298,0.4862473241189063,0.48615115303651496,0.5173220955504011,0.5173263647852265,0.5173316503179317,0.5051318476257193,0.5339031043181669,0.53247464468739,0.5197229151391309,0.5201384870081389,0.5167389382106795,0.508773585327676,0.5209175660063265,0.55311958607966,0.4760324533875413,0.47917317173301044,0.4708210138348408,0.4755458326197194,0.4744401929950267,0.4876415287561403,0.4911419565495373,0.49081347623243643,0.4866054818300123,0.49796399217811466,0.49791127017392456,0.49752272303930917,0.4968652294885926,0.4641980183130491,0.46646641950325707,0.46584378148145894,0.5047197890562962,0.5048388323513209,0.5012445518688518
