,complexity,loss,score,equation,sympy_format,lambda_format
64,72,0.2307562473271368,1.674881651202358e-05,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10(T - -0.2555093814042823))))))) ^ (sqrt(CaF2) + sin(0.03150020664534732)))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(sin(cos(T))) - (0.07203561044741923 + CaF2)))) + exp(CaO + MgO)) - Al2O3)) + SiO2)) - (MgO ^ inv(1.7475413280780805))),-MgO**0.57223253260613004 + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(sin(cos(T))) + 0.07203561044741923))) + exp(CaO + MgO))))**3 + sin((sin(exp(sin((T + 0.2555093814042823)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))),PySRFunction(X=>-MgO**0.57223253260613004 + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(sin(cos(T))) + 0.07203561044741923))) + exp(CaO + MgO))))**3 + sin((sin(exp(sin((T + 0.2555093814042823)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))))
65,74,0.2306654220062022,0.0001968380077139548,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10(T - -0.2555093814042823))))))) ^ (sqrt(CaF2) + sin(0.03150020664534732)))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(sin(cos(T))) - (0.07203561044741923 + CaF2)))) + exp(CaO + MgO)) - Al2O3)) + SiO2)) - (MgO ^ inv(1.7475413280780805 + SiO2))),-MgO**(1/(SiO2 + 1.7475413280780805)) + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(sin(cos(T))) + 0.07203561044741923))) + exp(CaO + MgO))))**3 + sin((sin(exp(sin((T + 0.2555093814042823)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))),PySRFunction(X=>-MgO**(1/(SiO2 + 1.7475413280780805)) + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(sin(cos(T))) + 0.07203561044741923))) + exp(CaO + MgO))))**3 + sin((sin(exp(sin((T + 0.2555093814042823)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))))
66,75,0.2227988430754672,0.03469895562796849,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10((T - -0.06548123526305202) + -0.015544991347286574)))) + (MgO * MgO)))) ^ (sqrt(CaF2) + 0.03150020664534732))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(sin(cos(T))) - 0.07203561044741923))) + exp(CaO + MgO)) - Al2O3)) + SiO2)) - (MgO ^ inv(1.7475413280780805))),-MgO**0.57223253260613004 + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) - sin(sin(sin(cos(T))) - 0.07203561044741923))) + exp(CaO + MgO))))**3 + sin((sin(MgO**2 + exp(sin((T + 0.049936243915765446)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09450061993604196))),PySRFunction(X=>-MgO**0.57223253260613004 + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) - sin(sin(sin(cos(T))) - 0.07203561044741923))) + exp(CaO + MgO))))**3 + sin((sin(MgO**2 + exp(sin((T + 0.049936243915765446)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09450061993604196))))
67,76,0.2170566639486461,0.026110871739382244,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10(((T + 0.14916932369633698) - -0.06548123526305202) + -0.2960154827074304)))) + MgO))) ^ (sqrt(CaF2) + sin(0.03150020664534732)))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(sin(cos(T))) - 0.07203561044741923))) + exp(CaO + MgO)) - Al2O3)) + SiO2)) - (MgO ^ inv(1.7475413280780805))),-MgO**0.57223253260613004 + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) - sin(sin(sin(cos(T))) - 0.07203561044741923))) + exp(CaO + MgO))))**3 + sin((sin(MgO + exp(sin((T - 0.081364923748041402)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))),PySRFunction(X=>-MgO**0.57223253260613004 + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) - sin(sin(sin(cos(T))) - 0.07203561044741923))) + exp(CaO + MgO))))**3 + sin((sin(MgO + exp(sin((T - 0.081364923748041402)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))))
68,77,0.214877332621094,0.010091124284793808,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10(((T - 1.783127578167419) + -0.810799817602197) + -1.501923171969012)))) + MgO))) ^ (sqrt(CaF2) + sin(0.03150020664534732)))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(cos(T)) - (0.07203561044741923 + CaF2)))) + exp(CaO + MgO)) - Al2O3)) + SiO2)) - (MgO ^ inv(1.7475413280780805))),-MgO**0.57223253260613004 + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(cos(T)) + 0.07203561044741923))) + exp(CaO + MgO))))**3 + sin((sin(MgO + exp(sin((T - 4.095850567738628)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))),PySRFunction(X=>-MgO**0.57223253260613004 + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(cos(T)) + 0.07203561044741923))) + exp(CaO + MgO))))**3 + sin((sin(MgO + exp(sin((T - 4.095850567738628)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))))
69,79,0.211567544085665,0.007761507237169071,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10((T - 1.783127578167419) + (CaO * -0.41309946922873564))))) + MgO))) ^ (sqrt(CaF2) + 0.03150020664534732))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(sin(cos(T)) - (0.07203561044741923 + CaF2))))) + exp(CaO + MgO)) - Al2O3)) + SiO2)) - (MgO ^ inv(1.7475413280780805 - CaF2))),-MgO**(1/(1.7475413280780805 - CaF2)) + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(sin(CaF2 - sin(cos(T)) + 0.07203561044741923)))) + exp(CaO + MgO))))**3 + sin((sin(MgO + exp(sin((-0.41309946922873564*CaO + T - 1.783127578167419)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09450061993604196))),PySRFunction(X=>-MgO**(1/(1.7475413280780805 - CaF2)) + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(sin(CaF2 - sin(cos(T)) + 0.07203561044741923)))) + exp(CaO + MgO))))**3 + sin((sin(MgO + exp(sin((-0.41309946922873564*CaO + T - 1.783127578167419)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09450061993604196))))
70,80,0.2111197763053452,0.0021186722487891757,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10((T - 1.783127578167419) + (CaO + 0.4637087300690045))))) + MgO))) ^ (sqrt(CaF2) + 0.03150020664534732))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(sin(cos(T)) - (0.07203561044741923 + CaF2))))) + exp(CaO + MgO)) - Al2O3)) + SiO2)) - (MgO ^ inv(1.7475413280780805 - sqrt(CaF2)))),-MgO**(1/(1.7475413280780805 - sqrt(CaF2))) + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(sin(CaF2 - sin(cos(T)) + 0.07203561044741923)))) + exp(CaO + MgO))))**3 + sin((sin(MgO + exp(sin((CaO + T - 1.319418848098414)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09450061993604196))),PySRFunction(X=>-MgO**(1/(1.7475413280780805 - sqrt(CaF2))) + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(sin(CaF2 - sin(cos(T)) + 0.07203561044741923)))) + exp(CaO + MgO))))**3 + sin((sin(MgO + exp(sin((CaO + T - 1.319418848098414)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09450061993604196))))
71,81,0.2104402298494825,0.0032239635379935254,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10(((T - 1.783127578167419) + (CaO * -0.41309946922873564)) - 0.6136900725938206)))) + MgO))) ^ (sqrt(CaF2) + 0.03150020664534732))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(sin(cos(T)) - (0.07203561044741923 + CaF2))))) + exp(CaO + MgO)) - Al2O3)) + SiO2)) - (MgO ^ inv(1.7475413280780805 - CaF2))),-MgO**(1/(1.7475413280780805 - CaF2)) + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(sin(CaF2 - sin(cos(T)) + 0.07203561044741923)))) + exp(CaO + MgO))))**3 + sin((sin(MgO + exp(sin((-0.41309946922873564*CaO + T - 2.39681765076124)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09450061993604196))),PySRFunction(X=>-MgO**(1/(1.7475413280780805 - CaF2)) + exp((SiO2 + sin(sin(-Al2O3 + sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(sin(CaF2 - sin(cos(T)) + 0.07203561044741923)))) + exp(CaO + MgO))))**3 + sin((sin(MgO + exp(sin((-0.41309946922873564*CaO + T - 2.39681765076124)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09450061993604196))))
72,83,0.209228965685242,0.0028862435951117946,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10(((T - (1.783127578167419 - inv(-0.110944681953362))) + -0.810799817602197) + -1.501923171969012)))) + MgO))) ^ (sqrt(CaF2) + sin(0.03150020664534732)))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(cos(T)) - (0.07203561044741923 + CaF2)))) + exp(CaO + MgO)) - sin(Al2O3))) + SiO2)) - ((MgO ^ inv(1.7475413280780805)) ^ 0.9453322135998478)),-MgO**0.5409498467424 + exp((SiO2 + sin(sin(sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(cos(T)) + 0.07203561044741923))) + exp(CaO + MgO) - sin(Al2O3))))**3 + sin((sin(MgO + exp(sin((T - 13.10935155213346)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))),PySRFunction(X=>-MgO**0.5409498467424 + exp((SiO2 + sin(sin(sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(cos(T)) + 0.07203561044741923))) + exp(CaO + MgO) - sin(Al2O3))))**3 + sin((sin(MgO + exp(sin((T - 13.10935155213346)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))))
73,84,0.208790766593424,0.002096548169812587,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10(((T - (1.783127578167419 - inv(-0.110944681953362))) + -0.810799817602197) + cos(-1.501923171969012))))) + MgO))) ^ (sqrt(CaF2) + sin(0.03150020664534732)))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(cos(T)) - (0.07203561044741923 + CaF2)))) + exp(CaO + MgO)) - sin(Al2O3))) + SiO2)) - ((MgO ^ inv(1.7475413280780805)) ^ 0.9453322135998478)),-MgO**0.5409498467424 + exp((SiO2 + sin(sin(sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(cos(T)) + 0.07203561044741923))) + exp(CaO + MgO) - sin(Al2O3))))**3 + sin((sin(MgO + exp(sin((T - 11.53860966252561)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))),PySRFunction(X=>-MgO**0.5409498467424 + exp((SiO2 + sin(sin(sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(cos(T)) + 0.07203561044741923))) + exp(CaO + MgO) - sin(Al2O3))))**3 + sin((sin(MgO + exp(sin((T - 11.53860966252561)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.09448499246632234))))
74,85,0.2035300996128337,0.025518730144360256,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10(((T - (1.783127578167419 - inv(-0.110944681953362))) + -0.810799817602197) + -1.501923171969012)))) + MgO))) ^ (sqrt(CaF2) + (sin(0.03150020664534732) / 0.8787396329520796)))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(cos(T)) - (0.07203561044741923 + CaF2)))) + exp(CaO + MgO)) - sin(Al2O3))) + SiO2)) - ((MgO ^ inv(1.7475413280780805)) ^ 0.9453322135998478)),-MgO**0.5409498467424 + exp((SiO2 + sin(sin(sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(cos(T)) + 0.07203561044741923))) + exp(CaO + MgO) - sin(Al2O3))))**3 + sin((sin(MgO + exp(sin((T - 13.10935155213346)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.1075233082965713))),PySRFunction(X=>-MgO**0.5409498467424 + exp((SiO2 + sin(sin(sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(CaF2 - sin(cos(T)) + 0.07203561044741923))) + exp(CaO + MgO) - sin(Al2O3))))**3 + sin((sin(MgO + exp(sin((T - 13.10935155213346)**(1/log(10)))))**9)**(3*sqrt(CaF2) + 0.1075233082965713))))
75,88,0.2032963727183858,0.00038300837672235703,(exp(sin(cube(cube(cube(sin(exp(sin(exp(log10(((T - (1.783127578167419 - inv(-0.110944681953362))) + -0.810799817602197) + -1.501923171969012)))) + MgO))) ^ (sin(sqrt(CaF2)) + (sin(0.03150020664534732) / 0.8787396329520796)))) + cube(sin(sin((sqrt(inv(inv(inv(cube(sin(Al2O3)) ^ (sqrt(sqrt(CaF2) ^ CaO) - Al2O3)))) - sin(cube(sqrt(sqrt(cube(Al2O3 * exp(CaO))))) - sin(sin(cos(T)) - (0.07203561044741923 + (CaF2 / 0.6927119546315303))))) + exp(CaO + MgO)) - sin(Al2O3))) + SiO2)) - ((MgO ^ inv(1.7475413280780805)) ^ 0.9453322135998478)),-MgO**0.5409498467424 + exp((SiO2 + sin(sin(sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(1.443601475785016*CaF2 - sin(cos(T)) + 0.07203561044741923))) + exp(CaO + MgO) - sin(Al2O3))))**3 + sin((sin(MgO + exp(sin((T - 13.10935155213346)**(1/log(10)))))**9)**(3*sin(sqrt(CaF2)) + 0.1075233082965713))),PySRFunction(X=>-MgO**0.5409498467424 + exp((SiO2 + sin(sin(sqrt((sin(Al2O3)**3)**(Al2O3 - sqrt(CaF2**(CaO/2))) - sin((Al2O3**3*exp(3*CaO))**(3/4) + sin(1.443601475785016*CaF2 - sin(cos(T)) + 0.07203561044741923))) + exp(CaO + MgO) - sin(Al2O3))))**3 + sin((sin(MgO + exp(sin((T - 13.10935155213346)**(1/log(10)))))**9)**(3*sin(sqrt(CaF2)) + 0.1075233082965713))))
