,Viscosity,T,CaO,Al2O3,SiO2,CaF2,MgO,result_0,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8,result_9,result_10,result_11,result_12,result_13,result_14,result_15,result_16,result_17,result_18,result_19,result_20,result_21,result_22,result_23,result_24,result_25,result_26,result_27,result_28,result_29,result_30,result_31,result_32,result_33,result_34,result_35,result_36,result_37,result_38,result_39,result_40,result_41,result_42,result_43,result_44,result_45,result_46,result_47,result_48,result_49,result_50,result_51,result_52,result_53,result_54,result_55,result_56,result_57,result_58,result_59,result_60,result_61,result_62,result_63,result_64,result_65,result_66,result_67,result_68,result_69,result_70,result_71,result_72,result_73,result_74,result_75
81,8.79,1673,0.305,0.056,0.427,0.0,0.212,4.029146866447119,4.029146865008418,5.984012605176335,5.981016628882269,5.706655186994107,5.976319670239776,5.864100336809243,5.748931429321083,7.172846808154701,6.91143536194994,6.722011714451277,7.601770378008033,6.685660167472496,6.6853485976121965,8.236172872083786,7.979276732148936,7.976364918519489,7.483492138286997,7.5899590418201965,7.589464845924827,8.095482084818466,7.950171691942999,7.686979603745161,7.712846049129318,7.754172488259149,7.712846049129318,7.7257040157759915,7.712846049129318,7.966225776083149,7.966225776083149,7.8578349946212676,7.715432249750922,7.706087536430798,7.755940365220472,7.717831860642746,7.717229427571028,7.716627976411785,7.724447889766407,7.723846267262755,7.742787895036693,7.742185865875995,7.741584816896444,7.740984745462412,7.72035006420384,7.719992045561137,8.354944011078395,8.353056481896086,8.353056481896086,8.41513905188589,8.405433256683542,8.40362110084846,7.944998679354689,7.945120468395134,7.943186523519606,7.982824872160809,7.990309924937081,8.159656492079757,8.146187444622628,8.145481062908841,8.145481062908841,7.966305538688883,7.966305538688883,8.043629492223324,8.018889340407771,8.024004660280026,7.945626111330569,8.13575409492865,8.477031971036716,8.43548902369927,8.449416227902184,8.459046821764373,8.442754784247215,8.310456429637728,8.329159072619932,8.24883157652123,8.24883157652123
82,8.12,1723,0.2,0.055,0.467,0.0,0.278,4.029146866447119,4.029146865008418,6.544575846879036,6.501901684629753,6.3271050830748425,6.638849070993339,6.263045535875599,6.54353609827108,6.816800884945491,7.71275422230692,7.108076164954831,7.506432691197555,6.744893810180848,6.744596892478969,8.097193164695089,7.842156786438087,7.714303386710422,7.547425296637289,7.723339844109577,7.722810355103344,7.933139870693038,7.754121733537979,7.595733394484731,7.489098287489029,7.622831501664156,7.489098287489029,7.5058887409492465,7.489098287489029,7.724808567295116,7.724808567295116,7.623480850392844,7.4389897136108,7.42879542105839,7.626293166113556,7.6152433804268,7.614605291424085,7.613968206877428,7.618826729878678,7.6181895337294465,7.629622016800636,7.6289845626204675,7.628348110846631,7.627712658876443,7.6075504465934465,7.6072215630547415,7.8179382675807485,7.824584789989726,7.824584789989726,8.415719763649939,8.417064937903188,8.424443342290322,7.889807884844625,7.889823489519872,7.89718628923176,7.997342829371261,7.903214033397418,8.10057326478566,8.101233753238724,8.100573315350372,8.100573315350372,7.935537319721403,7.935537319721403,8.007467073635713,7.9909188643390445,7.9933085690574535,7.913011213618561,8.047129099053496,8.079753201911082,8.077824021544828,8.076603842633595,8.075472702783106,8.077420827019498,8.054741709479234,8.056695963012778,8.054156957563118,8.054156957563118
83,7.69,1773,0.388,0.122,0.413,0.0,0.077,4.029146866447119,4.029146865008418,5.787815470580389,5.796403208012054,5.504947574549903,5.7552937678508265,5.728579049514247,6.122590983241571,5.370080749661267,6.46301022977777,6.007822802635132,6.44905208831102,6.073135450637532,6.070115988336341,6.28000378895708,6.281405761593222,6.233818749039974,6.305841383112214,6.567141193022412,6.561442895077983,6.6913493710747804,6.596060876235748,6.728803296169898,6.453993055036245,6.6479279286599615,6.453993055036245,6.465634162451045,6.453993055036245,6.765097208956872,6.765097208956872,6.656008475327135,6.642399580678912,6.626806060766841,6.8683882650123245,6.769260883210923,6.762039957681556,6.754877938521729,6.798146276298182,6.790971520631686,6.890706011257842,6.883501883833661,6.876356195681435,6.8692681765519605,6.851121406047351,6.848148339346876,7.0045414709445115,7.0881596914314,7.0881596914314,7.965498886922858,7.995267189419463,8.091390817119557,7.717778450909231,7.717793903134191,7.813902078609324,7.815646671440666,7.819937435299723,7.811506318430171,7.837278966879115,7.836768981008184,7.836768981008184,7.4953200433039955,7.4953200433039955,7.5614803655509775,7.636746662912152,7.6382334193280546,7.563587399801467,7.634794010722897,7.565628109210318,7.5247740800166385,7.548829565813033,7.5388605655041685,7.554708964192503,7.568404329246516,7.558587192303814,7.560230355406863,7.560230355406863
84,3.6,1923,0.417,0.0,0.583,0.0,0.0,4.029146866447119,4.029146865008418,8.170209247816869,7.950736540888723,8.561815684057313,8.833153124681953,7.521430787554811,8.582549919058556,3.8575892735415818,5.405445075229662,5.344491525452666,3.1865124133891594,3.8524957659773778,3.8524957659773778,6.2287369416520715,6.163640116917029,5.523142529223426,4.835446769855941,5.231648842911499,5.231648842911499,5.880471026727774,5.670620581525214,5.058513040653666,5.211023807222469,5.297471026727774,5.211023807222469,5.243492952350796,5.211023807222469,5.211023807222469,5.211023807222469,5.211023807222469,4.78586215179879,4.773922121571895,4.5281770398521,4.469911577039737,4.469911577039737,4.469911577039737,4.463525576383914,4.463525576383914,4.44913548629337,4.44913548629337,4.44913548629337,4.44913548629337,4.431121833864342,4.431121833864342,3.946495195758602,4.337920996689958,4.337920996689958,2.7035386506678916,2.96136536643267,3.1714842683009143,2.96136536643267,2.9615203551934908,3.1714842683009143,3.1714842683009143,3.2373950518690715,3.3385846811553628,3.4729476051198938,3.472794083550591,3.472794083550591,3.4729476051198938,3.4729476051198938,3.5022020599366113,3.589274384375468,3.58921292012216,3.58921292012216,3.5892242229264784,3.58954545949788,3.429997480404949,3.5488088915233518,3.547341098731869,3.549805493875369,3.459264767308857,3.4526288243982215,3.318900750969885,3.318900750969885
85,3.97,1783,0.605,0.106,0.094,0.046,0.149,4.029146866447119,4.029146865008418,1.3173236180013477,1.3555445414804608,2.4763637941332455,2.0770707609227017,1.980535158490272,1.6239453662164647,2.8153298867274095,2.113966912939887,1.516627570400262,1.6313601973335994,1.4595735817728093,1.4588078941134526,1.522108648582853,1.5653743431384335,1.5780137508940757,1.5763214648183785,1.7001699762216802,1.6991412335969733,1.5170895478244668,1.517013853107154,1.6519111219641065,1.738182556432668,1.5530233104934141,1.6963458975797614,1.6964842671006246,1.6695478945059272,1.6404408583685466,1.6986411775549997,1.6882722796247853,1.6445722841881103,1.6415530800376097,1.7504054177494914,1.6201923493175916,1.6190981978490264,1.6180106359213742,1.6708577818936923,1.6697655592786478,1.7174852123350908,1.716502352795683,1.71552534625988,1.714554135644815,1.7013659216068588,1.7011450043812961,3.452486307716556,3.4525187322693363,3.5102384146041006,4.362211303203674,4.362211251312627,4.362216501197357,3.9762060700002513,3.976222804830071,3.976211319884981,3.9759041621921973,3.9826777506873645,3.976249655332105,3.976249590014966,3.9762509740412977,3.981526791703259,3.965096063845471,3.9652188486726487,4.006015296776688,4.02528638775347,4.015408902644616,3.99617161664311,3.910916542817446,3.2494930209292177,3.4387924805326926,3.349913175059326,3.3257525761815385,3.379054714832766,3.8582084376995214,3.7819568720195633,3.8425967522773226,3.8481003163250396
86,1.7,1773,0.638,0.146,0.075,0.03,0.111,4.029146866447119,4.029146865008418,1.0510560781925646,1.082130740429353,2.3645569609786596,1.9305138468233751,2.087784743794921,1.6322490527994131,2.8221372785111236,1.7746757367810104,1.5848751249034574,1.8077391145590174,1.712811979745951,1.7105877273659393,1.7924600157454147,1.8827129411336128,1.9054741084355973,1.8568122267571083,1.983250363813726,1.980332038776285,1.8408617953355684,1.8407958832943965,1.9805548548368972,2.163538200468416,1.9657489312233587,2.1200479099087053,2.1201182026359633,2.09574837476683,2.0652548322210067,2.1524545780763162,2.1329422390997848,2.1346278470163,2.1297431278430903,2.2535616959187785,2.1149364607301044,2.1115875845853433,2.1082780067290496,2.179904388060262,2.176575059746503,2.2497099784035415,2.2466334221241424,2.243592436352156,2.2405863542241398,2.2296969848755213,2.2287892261305817,2.264275095522099,2.262773052784831,2.1965117878353095,1.7058144403406952,1.7054542821862195,1.7039407498631025,1.372287657207066,1.3722910426929458,1.370774124883949,1.3703370219581308,1.372079958392436,1.371524847032394,1.3711998492595439,1.371207795187454,1.3717695214224048,1.3747358941110324,1.374744530658429,1.3903332103445945,1.4183022624736028,1.4224552792765166,1.4073537737119128,1.4131456212678244,1.2707253158140845,1.3263580069107797,1.3030502673425448,1.3137173765208543,1.3118408327092461,1.4174318057396862,1.4003265888272964,1.4148080927102087,1.4136880298995327
87,5.7,1723,0.317,0.116,0.346,0.0,0.221,4.029146866447119,4.029146865008418,4.848872040728365,4.897806459394885,4.638754159451159,4.772699841650689,5.108856793603334,4.821780732235713,5.593261886813881,5.781316823009949,5.283714796771653,6.049064053786679,5.539641777529122,5.537200357983237,5.976942603217968,5.938760561394102,6.000375715091753,5.991364344712442,6.146852708171377,6.14297769944612,6.354595935706199,6.299938560478307,6.165356379389247,6.084004232721375,6.278224889431099,6.084004232721375,6.090866649276148,6.084004232721375,6.370576794098845,6.370576794098845,6.269323392363409,6.275780365481623,6.263828033905311,6.437340960064508,6.289079864077613,6.2841878885958,6.279331609590086,6.298925717009856,6.294065922261562,6.335273274857065,6.330406727017769,6.325575519426038,6.320779233803465,6.301771049699147,6.299436712957875,5.859011352006454,5.86330665709785,5.86330665709785,6.6576517758911224,6.65768877036291,6.662921910453069,6.187582399421183,6.187594742330724,6.192815539511343,6.224526702952042,6.197582903601781,6.152758070365167,6.152814464692432,6.1523657647324335,6.1523657647324335,5.869992584671877,5.869992584671877,5.923880153011989,5.941481244751057,5.945384864458882,5.880694895121762,5.97264410956515,6.015389799107578,6.009084481163494,6.011103723531539,6.011322490952635,6.010863783651647,5.971695573204102,5.975252090238422,5.969511894868202,5.969511894868202
88,1.97,1773,0.46,0.147,0.22,0.024,0.149,4.029146866447119,4.029146865008418,3.0830978293648563,3.151660298745443,3.3779371452297946,3.24035497801387,2.9945590408478666,3.166245738855956,3.783030972410353,3.38654700725178,3.0924176728752366,3.4394472085949057,3.297795147018861,3.2942813157716486,3.1049869716275875,3.195970597382482,3.243319475525165,3.1900889584142376,3.364446100957502,3.3593668216669457,3.2387634402943473,3.2337791760078805,3.3260503348226327,3.2845693591607947,3.302033781004162,3.2088733252756043,3.2106437021947354,3.1220963578128873,3.1158506543507456,3.2446666899936636,3.202346144126271,3.1649917527252893,3.1546953661105723,3.296921366691479,3.1265900807981497,3.1207896646935516,3.1150586425752333,3.155872956551322,3.1501261062860775,2.830720361209246,2.8260607831671214,2.8214558197231736,2.816904432954863,2.798903219581134,2.7972924087370608,2.1566058798176746,2.155593827073584,2.125263492864136,2.1620844727499513,2.162075343354852,2.1620398580616973,1.7760701620424761,1.7760744513084559,1.7760346767493216,1.776003811779514,1.7776905128292166,1.776051006604341,1.7760425400231665,1.7760427497875737,1.776552431507096,1.7724108726956564,1.7724171375186484,1.7920262334036035,1.825669878696826,1.8226931602658984,1.7791133919218456,1.7931775122615363,1.568555520908273,1.6405148368897768,1.6079790757765537,1.6165791303357142,1.6189644776871783,1.7627179616711883,1.7401282333090848,1.7582281266317472,1.7588442998173996
89,8.2,1673,0.378,0.119,0.353,0.0,0.15,4.029146866447119,4.029146865008418,4.946970608026337,4.9927881719227365,4.722094746286843,4.869672888321226,5.171402721423698,4.9688102882754785,6.37843950447466,6.026872786438641,5.854052089485812,7.150777726138983,6.454156166901025,6.451237860467646,7.329814750325801,7.188953289962985,7.290469874327621,7.187276994321332,7.291756220524717,7.287228408198148,7.8274783525847536,7.748559168826429,7.555367033254165,7.546314218352584,7.622932912394125,7.546314218352584,7.5535998400247415,7.546314218352584,7.941616411416485,7.941616411416485,7.80229001821481,7.907111569780956,7.894047478461893,7.937991917656433,7.8708428408616715,7.86499420493932,7.859190423806821,7.877416738389771,7.871610032241152,7.905449212967197,7.899638473969343,7.893872076951185,7.888149470334506,7.8701834254252905,7.866798273357757,8.280823433272957,8.279167825841965,8.279167825841965,8.874460954367548,8.851657770223769,8.850015767465763,8.464359435603027,8.46448769013474,8.462717432845022,8.472272679704721,8.512343997460023,8.409417151809432,8.388917084899722,8.388293426788394,8.388293426788394,7.983339336709305,7.983339336709305,8.060148397395258,8.077443877238988,8.085806101818127,8.018219433229293,8.141092691529042,8.426643171788008,8.377379865719782,8.39635702142929,8.408949056426149,8.388557307005561,8.233477881790552,8.254941323758324,8.154293937603475,8.154293937603475
90,1.85,1773,0.575,0.107,0.09,0.078,0.151,4.029146866447119,4.029146865008418,1.2612672938310776,1.298021099139416,2.4523604875302505,2.045621211499429,1.6724954984686293,1.5951043012238213,2.9129610622434403,1.7353921886397594,1.548455368409619,1.698748945092293,1.5148282438838372,1.5140209385563008,1.644854220054926,1.68790785576858,1.7041841947332226,1.7071734797688363,1.8142348331776135,1.8131818498375278,1.6189475751782454,1.6188629552984972,1.7791570543244963,1.839967281860478,1.6596504446219966,1.7594154199199492,1.7595368707219383,1.7020458840397203,1.6731349900311507,1.734435412201962,1.7229090372098002,1.6850789459633642,1.6822024675479335,1.781043427422161,1.661579443517074,1.6605461437824633,1.6595191531346585,1.7014768717719702,1.7004475244223223,1.6959560488087753,1.6950629368384005,1.6941752139086907,1.6932928267016658,1.6804367780980467,1.680201779301948,1.541509809469569,1.5422802401558222,1.9356933126679867,2.1918628268222666,2.1921328851168393,2.1928738101975633,1.8035457005623303,1.8035500324930964,1.8042866256430543,1.805385122215336,1.8059597725716456,1.8045339421393571,1.8047551447775028,1.8047512571532922,1.8077630571494983,1.7968967561466476,1.7970165904843334,1.8172749672649402,1.8579732500466863,1.841516105295998,1.8230706610554621,1.7865578947700764,1.4429340886085142,1.5483188606161984,1.5121420286770038,1.5260142912164636,1.527805751787686,1.7498193462791318,1.7130095031390018,1.7453637113696507,1.7510555203321394
91,5.6,1773,0.332,0.152,0.362,0.0,0.154,4.029146866447119,4.029146865008418,5.073097337409445,5.11454738739465,4.831584983930194,4.996270899225607,5.252566258407643,5.427770388733483,4.914426150367378,5.742154131860588,5.321885611566842,5.8315488281050465,5.663299645400637,5.6577290326634895,5.612129251260792,5.69626291840786,5.719189982964184,5.7724562566118305,6.021253622038573,6.011162422847213,6.155606742109097,6.09829924466259,6.091283145297302,5.898038804576558,6.232329218144118,5.898038804576558,5.905893483450206,5.898038804576558,6.209144467052485,6.209144467052485,6.101172045068962,6.157358757945634,6.13709230801326,6.370477952434692,6.2139613888447265,6.201000479553934,6.188207205301457,6.222702100577246,6.209893908653798,6.275079035414911,6.262245423923661,6.249576401859671,6.237068567666153,6.220678354146489,6.215717704824867,6.174264377378382,6.241985615425127,6.241985615425127,7.145754709700376,7.1633413595510484,7.243751628152246,6.770913022144077,6.770926866529703,6.851323290745275,6.862565004187201,6.856726394592398,6.803312552958632,6.819551145978403,6.819129475419339,6.819129475419339,6.479126910800239,6.479126910800239,6.53762522867986,6.580353758090896,6.58356880925689,6.514434196256379,6.566618004337835,6.432888059230639,6.412818302517074,6.42514256716844,6.414750881941772,6.431835022990865,6.466349062879444,6.454028289340015,6.451636483146,6.451636483146
92,3.0,1923,0.453,0.124,0.423,0.0,0.0,4.029146866447119,4.029146865008418,5.927956281006065,5.928387977454553,5.648240328857651,5.912602297946157,5.825164293435105,6.3461435539538575,2.793298450254531,3.7891208261142006,3.7410445613510745,3.399871543953876,3.345680982234824,3.343550561817676,4.695752976616156,4.536972724586423,4.419895623386669,4.025905456533734,4.384776665672593,4.379344337626813,4.671311559442156,4.613777381453567,4.268999514194052,4.183583114944404,4.167051031072274,4.183583114944404,4.196085234093458,4.183583114944404,4.348575140073263,4.348575140073263,4.291017546725573,4.135348877882564,4.120062256471964,3.972842152110254,3.9816190072717257,3.9750158606365664,3.9684693642024618,3.9685642271476107,3.962021056028256,3.954019363226858,3.9474862402401696,3.941008874709053,3.9345864977197946,3.9150295784161813,3.9135548181959505,4.708167286008439,5.243145450128403,5.243145450128403,3.5745447811174027,3.8412605925198324,4.200836891583088,3.8412605925198324,3.8414616322922206,4.200836891583088,4.200836891583088,4.288140005123234,4.31133956990111,4.452587945062131,4.452368095883213,4.452368095883213,4.304298403675302,4.304298403675302,4.340554502750003,4.49317729922727,4.4949908509221475,4.4949908509221475,4.495005006115257,4.495407310319987,4.280561270689538,4.440882990107354,4.43896153769282,4.4421332542551974,4.314438626809005,4.306162195155229,4.139374856140179,4.139374856140179
93,0.79,1823,0.578,0.145,0.098,0.033,0.146,4.029146866447119,4.029146865008418,1.373379942171618,1.4130462951377598,2.5006203649441416,2.1088410083066527,2.1598828392366634,1.8266436310877199,2.3516040627321413,1.493579735330706,1.440210777933127,1.5032126732998428,1.458716841866695,1.4567591827836461,1.308135263581937,1.3818241939565976,1.389410386418386,1.2752184980316361,1.4306088206293281,1.4277004541136,1.2840349273289582,1.283993553621686,1.3552012776154103,1.4090823962763186,1.3386408942108088,1.3929027960657727,1.3930595860895956,1.3811998194194384,1.372297625907625,1.4003248111144229,1.3937720639391937,1.3410984953648801,1.335916299667051,1.4338706855886107,1.315697160615086,1.3125215445754892,1.3093830722903177,1.355040327733042,1.3518837270151993,1.4169669599018075,1.414070980875521,1.4112081759511104,1.4083779298272985,1.3949877683919771,1.394661068485856,1.4663487347677633,1.4640530389541662,1.4295231170142988,1.236418327164174,1.2356833644919287,1.234116281398037,0.8535839010010727,0.85359402683008,0.8520168179071811,0.8516695271014535,0.8559500197455353,0.8517121523104728,0.8512159980298585,0.8512183849272669,0.853161031237975,0.8498731181398466,0.8499049910840547,0.8572149099368814,0.8999493405460133,0.9001630703894439,0.8801420195710872,0.8757485508863696,0.7525140984059195,0.7798571037695634,0.7715742650536652,0.7960400656698077,0.7757832225055494,0.8392452240938499,0.8233160888014361,0.8315851229997344,0.8328619778641191
94,6.51,1733,0.385,0.106,0.36,0.0,0.149,4.029146866447119,4.029146865008418,5.04506917532431,5.087525238829135,4.807023533731211,4.967950668435527,5.234457062404208,4.977550943988917,5.566801014754375,5.331977957624349,5.345683161501823,5.985412049798612,5.457365160503657,5.455520499016158,5.853432943344677,5.805396881096687,5.844109261086074,5.826902593216915,5.997143832538777,5.9941715673799205,6.141466417706714,6.08323155870667,6.096248786654175,5.9230547291421844,6.04273300730828,5.9230547291421844,5.930780495867094,5.9230547291421844,6.183972290142847,6.183972290142847,6.090252617083735,6.053688450114596,6.042620013088247,6.226118177255651,6.081559223309741,6.0778400973028095,6.074143499004939,6.10535191497902,6.1016502016671925,6.175729950636863,6.172016314067408,6.168325078364367,6.16465602281627,6.1450375817446234,6.14330398415032,4.740341772090537,4.785303462876803,4.785303462876803,5.284269456086298,5.302669350010356,5.3555636554459705,4.91666416869798,4.916667851830943,4.969558474133595,4.978097359548749,4.970994050963427,4.988455528213572,5.004055433622316,5.003737401898387,5.003737401898387,4.821977920128417,4.821977920128417,4.865767455232628,4.92166550379248,4.923862054718208,4.855055799624967,4.929957352449779,4.94501302617872,4.899679781855797,4.924522158732607,4.924480520573829,4.924460518995177,4.866818119353841,4.869579130184536,4.865305239219882,4.865305239219882
95,4.88,1773,0.487,0.059,0.454,0.0,0.0,4.029146866447119,4.029146865008418,6.362392793325658,6.333714928509155,6.118006970927313,6.4184241889762745,6.131465958003427,6.315343945878526,5.756169767095484,6.662806377639243,6.198171867851955,6.198890541920976,5.644257747785618,5.643932276014473,6.050161563043011,5.889794980784477,5.750062473435723,5.748340652590512,5.996557562180519,5.995968907493614,5.9549868410117925,5.847691596813441,6.07782590592108,5.820992251634628,5.663054020953713,5.820992251634628,5.8364284184383814,5.820992251634628,5.9942258988686055,5.9942258988686055,5.921330246137178,5.707880702079367,5.697883842820357,5.901383493428308,5.865569459813066,5.864860187024626,5.864152205758616,5.928212978275695,5.927502673626083,6.095807222039747,6.09509087355203,6.09437582735954,6.0936620795580545,6.073288466411499,6.072986209502966,5.653550852973754,5.72154893736498,5.72154893736498,6.032653474754999,6.074710014411542,6.147434272152937,6.074710014411542,6.074721754830404,6.147434272152937,6.147434272152937,6.152019634472198,6.292337748095971,6.3233822203978605,6.322976016351537,6.322976016351537,6.2095711733445444,6.2095711733445444,6.2624146883265785,6.267041136613802,6.265912198984915,6.265912198984915,6.267156686771158,6.267965758235525,6.224320915704675,6.249646073592376,6.243099009355948,6.252995171190985,6.258464209945609,6.25388857772731,6.256331634035795,6.256331634035795
96,8.41,1773,0.157,0.115,0.438,0.0,0.29,4.029146866447119,4.029146865008418,6.138167496644578,6.125249459820127,5.870607020693031,6.1538992669758095,5.972068242837337,6.5645492188625685,5.603373084871148,6.921011389347194,6.444305025605784,6.871985854697089,6.43977580386157,6.437145751611286,6.827954726877697,6.799577610344156,6.705749751288218,6.8068351005905186,7.079330012627201,7.074181939681924,7.228597029971497,7.102562015555164,6.894991386943375,6.802754093203669,7.1571356669628114,6.802754093203669,6.81662498213642,6.802754093203669,7.124342414802537,7.124342414802537,7.010552713126902,6.980381135356529,6.965041003895384,7.2149195315438694,7.157008287477034,7.150547306778999,7.144132958084117,7.153034764214294,7.146619660577893,7.156968273885645,7.150554287054381,7.144186379843579,7.137864013555313,7.119610611294096,7.1169892338147225,7.837152990778723,7.934022293913623,7.934022293913623,8.88509764185569,8.921798867330674,9.031603608196148,8.383282386617223,8.383299629523542,8.493087127482697,8.598839838241732,8.499823787532096,8.508443989649136,8.539678409659803,8.53909406977081,8.53909406977081,8.168124691544973,8.168124691544973,8.242256187199601,8.25560339613142,8.256798979114734,8.181684865296585,8.165480108137892,7.8069297027732985,7.79854403502286,7.803634467550073,7.790078753018311,7.815608744688418,7.9267348513938805,7.9026337524604395,7.883090019588468,7.883090019588468
97,5.55,1763,0.605,0.106,0.094,0.046,0.149,4.029146866447119,4.029146865008418,1.3173236180013477,1.3555445414804608,2.4763637941332455,2.0770707609227017,1.980535158490272,1.6239453662164647,3.059260801020388,0.8810045934350709,1.6354375708636482,1.8228190320378492,1.618069911973996,1.6172497460167807,1.8100585797173685,1.8488824811834834,1.869834039918179,1.8762262061439134,1.9877764380071326,1.986728899754546,1.806818566753429,1.8066906146110955,1.9638307630489045,2.0587648954806634,1.8505101522073442,1.9967079164480401,1.9968462859689033,1.957159880185171,1.9143852199601585,2.0001026200540255,1.9847763036767658,1.952997178543324,1.9499515548899788,2.058152269721434,1.92862551489255,1.9275049555222241,1.9263911319948106,1.9793937373060213,1.9782758193676118,1.9888185986027296,1.98782387820147,1.986835076205132,1.9858521349301406,1.9727477408751695,1.9724430036666216,4.786272268007081,4.782109871387909,4.771811222608041,5.037168387142673,5.048062747176457,5.052212730385966,4.662057565864082,4.66206098924918,4.66620754907359,4.665278504527031,4.667529862561643,4.663781363262699,4.669415258654236,4.669418144850034,4.67049790826574,4.665359059941383,4.665384834737321,4.709586456139986,4.721702692787119,4.721948784410326,4.70271149840882,4.6685456724589836,4.178659579430856,4.341829310814488,4.271109705595576,4.253253967525499,4.29639198700397,4.621626703825225,4.577421693570499,4.617319159073693,4.618397725334491
98,4.0,1823,0.608,0.392,0.0,0.0,0.0,4.029146866447119,4.029146865008418,0.0,0.0,1.97362573057193,1.4192784382796664,2.606969686984966,2.0649416639004947,1.8690728551952964,1.7025460582991756,1.644278495355532,1.7058100014831135,2.9371995562124096,2.8763269659099895,2.6832045599856755,3.0046069566513434,3.07385144150437,2.5060088541897443,2.7292101824818267,2.63243540862385,2.6111142839321855,2.6111142839321855,2.7687562557875403,3.0602468717209304,3.421324928944607,3.0602468717209304,3.0602468717209304,3.0602468717209304,3.208662025938765,3.208662025938765,3.0951956556339413,3.3725856696892347,3.242640243798109,3.4212554247069016,3.3725856696892347,3.242640243798109,3.1257541066122596,3.3445092768878903,3.226231637839746,3.5920242218672835,3.47180567541667,3.362924422195962,3.2638055496893545,3.287955224505992,3.2638055496893545,2.901407816199042,2.9443602443335397,2.9443602443335397,3.0272741236939473,3.029949044206629,3.0844674223024455,3.029949044206629,3.0300066898072378,3.0844674223024455,3.0844674223024455,3.1072166285948883,3.123494742683119,3.124397273743597,3.1243145652161406,3.1243145652161406,3.3302745474198727,3.3302745474198727,3.361279597680768,3.3560862954352855,3.36786572786489,3.36786572786489,3.369942978107268,3.371373103093984,3.367783466478873,3.377255545944776,3.363702615876475,3.383489971783799,3.435153134023071,3.421063070483407,3.3983029894769743,3.3983029894769743
99,0.89,1803,0.56,0.108,0.087,0.094,0.151,4.029146866447119,4.029146865008418,1.2192250507033748,1.2548648378346874,2.4345225504183032,2.0222435288268237,1.5476215276492784,1.5747139748459091,2.532143380462914,0.6214144225061269,1.3489094455191204,1.4040675353653862,1.2678131088745355,1.2670758716109565,1.2375649053826314,1.2829998463409829,1.288561155861075,1.2684322003236577,1.3837131576315707,1.3826714871883443,1.2179486183741859,1.2179246919891307,1.3187933092452226,1.3550054038103034,1.2422409803908525,1.3142813587698998,1.3143910677423074,1.283092365608883,1.2738242535239226,1.296923748659546,1.2920236104578977,1.2404450994590164,1.237675200623686,1.3250418178648953,1.2175825880673417,1.216594440127443,1.2156124370741224,1.2501909902307942,1.2492071957708877,1.2845319630147247,1.2836666171343847,1.2828065766611163,1.281951788232941,1.2692229977208969,1.2691063896965211,0.5317242562912292,0.5319821542018872,0.5877952452850187,1.3523775738202617,1.3527929472025373,1.3532074476809781,0.9642057626480283,0.9642129685693033,0.9646202631264691,0.964688068593442,0.9674136737232577,0.9647266414926263,0.9648623124003288,0.9648621310711976,0.9715447206053247,0.9602387735853779,0.9605500773143323,0.9693777298850377,1.0147481850705398,1.0095418459186407,0.9916972393932929,0.9698156027413889,0.7943090204811427,0.833444877287248,0.8325050868049843,0.870187936925444,0.8385504619887324,0.9320366155261453,0.9078835048635936,0.9264690222413761,0.9327137014875422
100,4.27,1723,0.413,0.057,0.386,0.0,0.144,4.029146866447119,4.029146865008418,5.409435282431066,5.4371866013786665,5.136908270147002,5.344550895799007,5.473144429427735,5.00383440199546,5.979962020611778,5.986636238357995,5.47714571663104,5.83413113250191,5.190341483036853,5.190063950716293,5.894575648836606,5.729915130552783,5.735044739737784,5.579700729302254,5.7290754826645784,5.728649520416661,5.796707112436749,5.730007328204277,5.785862915784415,5.570545529810143,5.540337301829344,5.570545529810143,5.580059782563988,5.570545529810143,5.734320170356001,5.734320170356001,5.664697240887088,5.492992067437629,5.48457954958692,5.632234962771403,5.522761897245687,5.522251267468833,5.521741501597051,5.551580266985046,5.551069740738634,5.627846978363839,5.627334510297716,5.626822908140219,5.626312169476034,5.605271978205795,5.605022983295796,4.82804230900881,4.831505117359798,4.831505117359798,5.145018376048263,5.14568829106683,5.1496148110740405,4.766214971846624,4.766224511608439,4.770141491853835,4.7781091962303135,4.773826074843076,4.8727328319462275,4.873071366645428,4.872718954407226,4.872718954407226,4.780024809932103,4.780024809932103,4.823885570257591,4.843294158410531,4.844740167786381,4.771443880325411,4.854347267753535,4.894775351070305,4.883559304681486,4.888435107676149,4.890231845447299,4.887302604050872,4.837505934122668,4.842722408006603,4.832084379664273,4.832084379664273
